location,year,quarter,avg_price
rachenahalli,2029,Apr-Jun,11224.862407007688
rachenahalli,2029,Jul-Sep,11514.857524011399
rachenahalli,2029,Oct-Dec,11812.344685446184
rachenahalli,2030,Jan-Mar,12117.51744881169
rachenahalli,2030,Apr-Jun,12430.574372179308
rachenahalli,2030,Jul-Sep,12751.719143382294
rachenahalli,2030,Oct-Dec,13081.160712543533
rachenahalli,2025,Jan-Mar,7417.279470710551
rachenahalli,2025,Apr-Jun,7757.182784443372
rachenahalli,2025,Jul-Sep,8112.662464570742
rachenahalli,2025,Oct-Dec,8484.432311694933
rachenahalli,2026,Jan-Mar,8873.238836954612
rachenahalli,2026,Apr-Jun,9279.862761013752
rachenahalli,2026,Jul-Sep,9705.12058174303
rachenahalli,2026,Oct-Dec,10149.866213741581
rachenahalli,2027,Jan-Mar,10614.992702991292
rachenahalli,2027,Apr-Jun,11101.434020086603
rachenahalli,2027,Jul-Sep,11610.166935640642
rachenahalli,2027,Oct-Dec,12142.212981633491
rachenahalli,2028,Jan-Mar,12698.640502640937
rachenahalli,2028,Apr-Jun,13280.566801062585
rachenahalli,2028,Jul-Sep,13889.160380656913
rachenahalli,2028,Oct-Dec,14525.643292888293
rachenahalli,2029,Jan-Mar,15191.29359079741
rachenahalli,2029,Apr-Jun,15887.447895322428
rachenahalli,2029,Jul-Sep,16615.504079224083
rachenahalli,2029,Oct-Dec,17376.92407400398
rachenahalli,2030,Jan-Mar,18173.23680545237
rachenahalli,2030,Apr-Jun,19006.041263719973
rachenahalli,2030,Jul-Sep,19877.009714078536
rachenahalli,2030,Oct-Dec,20787.891054817275
rajajinagar,2025,Jan-Mar,15290.191070719688
rajajinagar,2025,Apr-Jun,15737.444975750373
rajajinagar,2025,Jul-Sep,16197.781520143773
rajajinagar,2025,Oct-Dec,16671.58338463396
rajajinagar,2026,Jan-Mar,17159.244443762323
rajajinagar,2026,Apr-Jun,17661.17009330802
rajajinagar,2026,Jul-Sep,18177.777587296085
rajajinagar,2026,Oct-Dec,18709.496384863392
rajajinagar,2027,Jan-Mar,19256.76850727081
rajajinagar,2027,Apr-Jun,19820.0489053583
rajajinagar,2027,Jul-Sep,20399.805837748514
rajajinagar,2027,Oct-Dec,20996.52126011317
rajajinagar,2028,Jan-Mar,21610.69122582593
rajajinagar,2028,Apr-Jun,22242.826298334745
rajajinagar,2028,Jul-Sep,22893.451975596552
rajajinagar,2028,Oct-Dec,23563.109126927106
rajajinagar,2029,Jan-Mar,24252.354442629123
rajajinagar,2029,Apr-Jun,24961.760896772514
rajajinagar,2029,Jul-Sep,25691.91822351142
rajajinagar,2029,Oct-Dec,26443.433407334018
rajajinagar,2030,Jan-Mar,27216.931187652623
rajajinagar,2030,Apr-Jun,28013.0545781536
rajajinagar,2030,Jul-Sep,28832.465401338766
rajajinagar,2030,Oct-Dec,29675.84483870272
ramagondanahalli whitefield,2025,Jan-Mar,10515.94136117025
ramagondanahalli whitefield,2025,Apr-Jun,10809.99666287267
ramagondanahalli whitefield,2025,Jul-Sep,11112.274577985489
ramagondanahalli whitefield,2025,Oct-Dec,11423.005033909792
ramagondanahalli whitefield,2026,Jan-Mar,11742.424387463589
ramagondanahalli whitefield,2026,Apr-Jun,12070.775604666384
ramagondanahalli whitefield,2026,Jul-Sep,12408.308445551054
ramagondanahalli whitefield,2026,Oct-Dec,12755.279654143565
ramagondanahalli whitefield,2027,Jan-Mar,13111.953153755068
ramagondanahalli whitefield,2027,Apr-Jun,13478.600247734907
ramagondanahalli whitefield,2027,Jul-Sep,13855.499825837247
ramagondanahalli whitefield,2027,Oct-Dec,14242.938576358296
ramagondanahalli whitefield,2028,Jan-Mar,14641.211204205472
ramagondanahalli whitefield,2028,Apr-Jun,15050.620655064411
ramagondanahalli whitefield,2028,Jul-Sep,15471.478345834299
ramagondanahalli whitefield,2028,Oct-Dec,15904.104401506836
ramagondanahalli whitefield,2029,Jan-Mar,16348.827898669002
ramagondanahalli whitefield,2029,Apr-Jun,16805.987115814834
ramagondanahalli whitefield,2029,Jul-Sep,17275.929790656643
ramagondanahalli whitefield,2029,Oct-Dec,17759.013384631347
ramagondanahalli whitefield,2030,Jan-Mar,18255.60535480319
ramagondanahalli whitefield,2030,Apr-Jun,18766.083433369575
ramagondanahalli whitefield,2030,Jul-Sep,19290.83591498271
ramagondanahalli whitefield,2030,Oct-Dec,19830.26195210554
ramamurthy nagar,2025,Jan-Mar,6512.285398206784
ramamurthy nagar,2025,Apr-Jun,6584.359743471089
ramamurthy nagar,2025,Jul-Sep,6657.231767419242
ramamurthy nagar,2025,Oct-Dec,6730.91029831434
ramamurthy nagar,2026,Jan-Mar,6805.404262125779
ramamurthy nagar,2026,Apr-Jun,6880.7226836106065
ramamurthy nagar,2026,Jul-Sep,6956.874687406854
ramamurthy nagar,2026,Oct-Dec,7033.869499138959
ramamurthy nagar,2027,Jan-Mar,7111.71644653543
ramamurthy nagar,2027,Apr-Jun,7190.424960558875
ramamurthy nagar,2027,Jul-Sep,7270.00457654854
ramamurthy nagar,2027,Oct-Dec,7350.464935375492
ramamurthy nagar,2028,Jan-Mar,7431.815784610586
ramamurthy nagar,2028,Apr-Jun,7514.066979705358
ramamurthy nagar,2028,Jul-Sep,7597.228485185988
ramamurthy nagar,2028,Oct-Dec,7681.310375860479
ramamurthy nagar,2029,Jan-Mar,7766.322838039196
ramamurthy nagar,2029,Apr-Jun,7852.276170768905
ramamurthy nagar,2029,Jul-Sep,7939.180787080487
ramamurthy nagar,2029,Oct-Dec,8027.047215250442
ramamurthy nagar,2030,Jan-Mar,8115.886100076366
ramamurthy nagar,2030,Apr-Jun,8205.708204166545
ramamurthy nagar,2030,Jul-Sep,8296.524409243813
ramamurthy nagar,2030,Oct-Dec,8388.345717463848
rashtriya vidyalaya road,2025,Jan-Mar,10721.355229237874
rashtriya vidyalaya road,2025,Apr-Jun,10829.826912220997
rashtriya vidyalaya road,2025,Jul-Sep,10939.396040980108
rashtriya vidyalaya road,2025,Oct-Dec,11050.073718756146
rashtriya vidyalaya road,2026,Jan-Mar,11161.871161125404
rashtriya vidyalaya road,2026,Apr-Jun,11274.799697136064
rashtriya vidyalaya road,2026,Jul-Sep,11388.870770456233
rashtriya vidyalaya road,2026,Oct-Dec,11504.09594053359
rashtriya vidyalaya road,2027,Jan-Mar,11620.486883766773
rashtriya vidyalaya road,2027,Apr-Jun,11738.055394688605
rashtriya vidyalaya road,2027,Jul-Sep,11856.813387161308
rashtriya vidyalaya road,2027,Oct-Dec,11976.772895583794
rashtriya vidyalaya road,2028,Jan-Mar,12097.946076111177
rashtriya vidyalaya road,2028,Apr-Jun,12220.345207886623
rashtriya vidyalaya road,2028,Jul-Sep,12343.982694285667
rashtriya vidyalaya road,2028,Oct-Dec,12468.871064173109
rashtriya vidyalaya road,2029,Jan-Mar,12595.022973172636
rashtriya vidyalaya road,2029,Apr-Jun,12722.451204949288
rashtriya vidyalaya road,2029,Jul-Sep,12851.168672504891
rashtriya vidyalaya road,2029,Oct-Dec,12981.188419486607
rashtriya vidyalaya road,2030,Jan-Mar,13112.523621508715
rashtriya vidyalaya road,2030,Apr-Jun,13245.187587487773
rashtriya vidyalaya road,2030,Jul-Sep,13379.19376099128
rashtriya vidyalaya road,2030,Oct-Dec,13514.555721599985
sahakar nagar,2025,Jan-Mar,9198.27496279308
sahakar nagar,2025,Apr-Jun,9307.09220174244
sahakar nagar,2025,Jul-Sep,9417.196768102696
sahakar nagar,2025,Oct-Dec,9528.603891187502
sahakar nagar,2026,Jan-Mar,9641.328980476015
sahakar nagar,2026,Apr-Jun,9755.387627744292
sahakar nagar,2026,Jul-Sep,9870.79560922189
sahakar nagar,2026,Oct-Dec,9987.568887773985
sahakar nagar,2027,Jan-Mar,10105.723615109302
sahakar nagar,2027,Apr-Jun,10225.276134014175
sahakar nagar,2027,Jul-Sep,10346.242980613022
sahakar nagar,2027,Oct-Dec,10468.640886655574
sahakar nagar,2028,Jan-Mar,10592.486781831154
sahakar nagar,2028,Apr-Jun,10717.797796110342
sahakar nagar,2028,Jul-Sep,10844.591262114332
sahakar nagar,2028,Oct-Dec,10972.884717512334
sahakar nagar,2029,Jan-Mar,11102.695907447316
sahakar nagar,2029,Apr-Jun,11234.042786990469
sahakar nagar,2029,Jul-Sep,11366.943523624686
sahakar nagar,2029,Oct-Dec,11501.416499757437
sahakar nagar,2030,Jan-Mar,11637.48031526336
sahakar nagar,2030,Apr-Jun,11775.153790056936
sahakar nagar,2030,Jul-Sep,11914.45596669561
sahakar nagar,2030,Oct-Dec,12055.406113013682
sanjay nagar main road,2025,Jan-Mar,9907.025106593679
sanjay nagar main road,2025,Apr-Jun,10182.154409349767
sanjay nagar main road,2025,Jul-Sep,10464.9243643118
sanjay nagar main road,2025,Oct-Dec,10755.54716104137
sanjay nagar main road,2026,Jan-Mar,11054.240881844404
sanjay nagar main road,2026,Apr-Jun,11361.229665419354
sanjay nagar main road,2026,Jul-Sep,11676.743875050075
sanjay nagar main road,2026,Oct-Dec,12001.020271469599
sanjay nagar main road,2027,Jan-Mar,12334.30219052455
sanjay nagar main road,2027,Apr-Jun,12676.839725773483
sanjay nagar main road,2027,Jul-Sep,13028.889916156208
sanjay nagar main road,2027,Oct-Dec,13390.716938874875
sanjay nagar main road,2028,Jan-Mar,13762.592307631614
sanjay nagar main road,2028,Apr-Jun,14144.79507637143
sanjay nagar main road,2028,Jul-Sep,14537.612048683302
sanjay nagar main road,2028,Oct-Dec,14941.337993016552
sanjay nagar main road,2029,Jan-Mar,15356.275863874043
sanjay nagar main road,2029,Apr-Jun,15782.737029148155
sanjay nagar main road,2029,Jul-Sep,16221.041503770126
sanjay nagar main road,2029,Oct-Dec,16671.518189848124
sanjay nagar main road,2030,Jan-Mar,17134.5051234742
sanjay nagar main road,2030,Apr-Jun,17610.349728385365
sanjay nagar main road,2030,Jul-Sep,18099.409076669122
sanjay nagar main road,2030,Oct-Dec,18602.050156709076
sanjayanagara,2025,Jan-Mar,8954.53916440266
sanjayanagara,2025,Apr-Jun,9022.733749245639
sanjayanagara,2025,Jul-Sep,9091.447679787656
sanjayanagara,2025,Oct-Dec,9160.684911180806
sanjayanagara,2026,Jan-Mar,9230.449428698217
sanjayanagara,2026,Apr-Jun,9300.745247963438
sanjayanagara,2026,Jul-Sep,9371.576415181577
sanjayanagara,2026,Oct-Dec,9442.9470073722
sanjayanagara,2027,Jan-Mar,9514.86113260401
sanjayanagara,2027,Apr-Jun,9587.322930231292
sanjayanagara,2027,Jul-Sep,9660.336571132186
sanjayanagara,2027,Oct-Dec,9733.906257948755
sanjayanagara,2028,Jan-Mar,9808.036225328886
sanjayanagara,2028,Apr-Jun,9882.730740170044
sanjayanagara,2028,Jul-Sep,9957.99410186486
sanjayanagara,2028,Oct-Dec,10033.830642548615
sanjayanagara,2029,Jan-Mar,10110.24472734859
sanjayanagara,2029,Apr-Jun,10187.24075463532
sanjayanagara,2029,Jul-Sep,10264.82315627577
sanjayanagara,2029,Oct-Dec,10342.996397888424
sanjayanagara,2030,Jan-Mar,10421.764979100328
sanjayanagara,2030,Apr-Jun,10501.133433806086
sanjayanagara,2030,Jul-Sep,10581.106330428835
sanjayanagara,2030,Oct-Dec,10661.688272183192
sarjapur road,2025,Jan-Mar,10479.48801319918
sarjapur road,2025,Apr-Jun,10744.191676220033
sarjapur road,2025,Jul-Sep,11015.581546537313
sarjapur road,2025,Oct-Dec,11293.82651251282
sarjapur road,2026,Jan-Mar,11579.09972849616
sarjapur road,2026,Apr-Jun,11871.578722580243
sarjapur road,2026,Jul-Sep,12171.44550707863
sarjapur road,2026,Oct-Dec,12478.886691793423
sarjapur road,2027,Jan-Mar,12794.093600144235
sarjapur road,2027,Apr-Jun,13117.262388230474
sarjapur road,2027,Jul-Sep,13448.594166901052
sarjapur road,2027,Oct-Dec,13788.295126907478
sarjapur road,2028,Jan-Mar,14136.576667218224
sarjapur road,2028,Apr-Jun,14493.6555265742
sarjapur road,2028,Jul-Sep,14859.753918367238
sarjapur road,2028,Oct-Dec,15235.099668925475
sarjapur road,2029,Jan-Mar,15619.92635929174
sarjapur road,2029,Apr-Jun,16014.473470583132
sarjapur road,2029,Jul-Sep,16418.98653302229
sarjapur road,2029,Oct-Dec,16833.71727873305
sarjapur road,2030,Jan-Mar,17258.923798395623
sarjapur road,2030,Apr-Jun,17694.87070185875
sarjapur road,2030,Jul-Sep,18141.829282808783
sarjapur road,2030,Oct-Dec,18600.077687598212
sarjapura,2025,Jan-Mar,8894.960385317168
sarjapura,2025,Apr-Jun,9143.485842372784
sarjapura,2025,Jul-Sep,9398.955108071623
sarjapura,2025,Oct-Dec,9661.562192633182
sarjapura,2026,Jan-Mar,9931.506526928248
sarjapura,2026,Apr-Jun,10208.993113932047
sarjapura,2026,Jul-Sep,10494.232684409024
sarjapura,2026,Oct-Dec,10787.441856947427
sarjapura,2027,Jan-Mar,11088.843302465291
sarjapura,2027,Apr-Jun,11398.665913312705
sarjapura,2027,Jul-Sep,11717.14497709881
sarjapura,2027,Oct-Dec,12044.522355375526
sarjapura,2028,Jan-Mar,12381.04666731371
sarjapura,2028,Apr-Jun,12726.973478511232
sarjapura,2028,Jul-Sep,13082.565495076342
sarjapura,2028,Oct-Dec,13448.09276313375
sarjapura,2029,Jan-Mar,13823.832873904908
sarjapura,2029,Apr-Jun,14210.071174518223
sarjapura,2029,Jul-Sep,14607.10098470934
sarjapura,2029,Oct-Dec,15015.223819576015
sarjapura,2030,Jan-Mar,15434.749618556785
sarjapura,2030,Apr-Jun,15865.996980807295
sarjapura,2030,Jul-Sep,16309.293407153047
sarjapura,2030,Oct-Dec,16764.97554880233
sarjapura attibele road,2025,Jan-Mar,8755.180758538185
sarjapura attibele road,2025,Apr-Jun,9034.397655399953
sarjapura attibele road,2025,Jul-Sep,9322.519231404647
sarjapura attibele road,2025,Oct-Dec,9619.82947119478
sarjapura attibele road,2026,Jan-Mar,9926.62141614314
sarjapura attibele road,2026,Apr-Jun,10243.197453186585
sarjapura attibele road,2026,Jul-Sep,10569.86961287123
sarjapura attibele road,2026,Oct-Dec,10906.95987690276
sarjapura attibele road,2027,Jan-Mar,11254.800495505027
sarjapura attibele road,2027,Apr-Jun,11613.734314899739
sarjapura attibele road,2027,Jul-Sep,11984.115115229983
sarjapura attibele road,2027,Oct-Dec,12366.3079592607
sarjapura attibele road,2028,Jan-Mar,12760.689552199765
sarjapura attibele road,2028,Apr-Jun,13167.648612994359
sarjapura attibele road,2028,Jul-Sep,13587.586257468567
sarjapura attibele road,2028,Oct-Dec,14020.916393679874
sarjapura attibele road,2029,Jan-Mar,14468.066129884204
sarjapura attibele road,2029,Apr-Jun,14929.476195511634
sarjapura attibele road,2029,Jul-Sep,15405.601375567698
sarjapura attibele road,2029,Oct-Dec,15896.910958888464
sarjapura attibele road,2030,Jan-Mar,16403.88920069118
sarjapura attibele road,2030,Apr-Jun,16927.035799876416
sarjapura attibele road,2030,Jul-Sep,17466.866391552136
sarjapura attibele road,2030,Oct-Dec,18023.913055265173
seegehalli krishnarajapura,2025,Jan-Mar,8285.335330331865
seegehalli krishnarajapura,2025,Apr-Jun,8502.023308407606
seegehalli krishnarajapura,2025,Jul-Sep,8724.37836910228
seegehalli krishnarajapura,2025,Oct-Dec,8952.54872472418
seegehalli krishnarajapura,2026,Jan-Mar,9186.686463806775
seegehalli krishnarajapura,2026,Apr-Jun,9426.947652484378
seegehalli krishnarajapura,2026,Jul-Sep,9673.492438519112
seegehalli krishnarajapura,2026,Oct-Dec,9926.485158048512
seegehalli krishnarajapura,2027,Jan-Mar,10186.094445124914
seegehalli krishnarajapura,2027,Apr-Jun,10452.493344119657
seegehalli krishnarajapura,2027,Jul-Sep,10725.859425067007
seegehalli krishnarajapura,2027,Oct-Dec,11006.374902024692
seegehalli krishnarajapura,2028,Jan-Mar,11294.226754529953
seegehalli krishnarajapura,2028,Apr-Jun,11589.606852232047
seegehalli krishnarajapura,2028,Jul-Sep,11892.712082784295
seegehalli krishnarajapura,2028,Oct-Dec,12203.74448308091
seegehalli krishnarajapura,2029,Jan-Mar,12522.911373926096
seegehalli krishnarajapura,2029,Apr-Jun,12850.42549822516
seegehalli krishnarajapura,2029,Jul-Sep,13186.505162789785
seegehalli krishnarajapura,2029,Oct-Dec,13531.374383851933
seegehalli krishnarajapura,2030,Jan-Mar,13885.26303638343
seegehalli krishnarajapura,2030,Apr-Jun,14248.407007320722
seegehalli krishnarajapura,2030,Jul-Sep,14621.048352796945
seegehalli krishnarajapura,2030,Oct-Dec,15003.435459486122
singasandra,2025,Jan-Mar,7204.319472258639
singasandra,2025,Apr-Jun,7305.047876048207
singasandra,2025,Jul-Sep,7407.184630948393
singasandra,2025,Oct-Dec,7510.749428057
singasandra,2026,Jan-Mar,7615.7622337862285
singasandra,2026,Apr-Jun,7722.243293712027
singasandra,2026,Jul-Sep,7830.213136477266
singasandra,2026,Oct-Dec,7939.692577749488
singasandra,2027,Jan-Mar,8050.702724233992
singasandra,2027,Apr-Jun,8163.264977743022
singasandra,2027,Jul-Sep,8277.401039321861
singasandra,2027,Oct-Dec,8393.132913432604
singasandra,2028,Jan-Mar,8510.48291219643
singasandra,2028,Apr-Jun,8629.473659695193
singasandra,2028,Jul-Sep,8750.12809633315
singasandra,2028,Oct-Dec,8872.469483259676
singasandra,2029,Jan-Mar,8996.521406853817
singasandra,2029,Apr-Jun,9122.307783271543
singasandra,2029,Jul-Sep,9249.852863056576
singasandra,2029,Oct-Dec,9379.181235815697
singasandra,2030,Jan-Mar,9510.317834959404
singasandra,2030,Apr-Jun,9643.287942508867
singasandra,2030,Jul-Sep,9778.117193970085
singasandra,2030,Oct-Dec,9914.831583276193
somasundarapalya main road,2025,Jan-Mar,10869.23210185531
somasundarapalya main road,2025,Apr-Jun,11050.621606574801
somasundarapalya main road,2025,Jul-Sep,11235.03820208728
somasundarapalya main road,2025,Oct-Dec,11422.532405530897
somasundarapalya main road,2026,Jan-Mar,11613.15557709128
somasundarapalya main road,2026,Apr-Jun,11806.959934070594
somasundarapalya main road,2026,Jul-Sep,12003.998565191403
somasundarapalya main road,2026,Oct-Dec,12204.32544513924
somasundarapalya main road,2027,Jan-Mar,12407.995449347854
somasundarapalya main road,2027,Apr-Jun,12615.064369031215
somasundarapalya main road,2027,Jul-Sep,12825.58892646637
somasundarapalya main road,2027,Oct-Dec,13039.62679053134
somasundarapalya main road,2028,Jan-Mar,13257.236592502331
somasundarapalya main road,2028,Apr-Jun,13478.477942114567
somasundarapalya main road,2028,Jul-Sep,13703.411443891147
somasundarapalya main road,2028,Oct-Dec,13932.098713744417
somasundarapalya main road,2029,Jan-Mar,14164.602395854377
somasundarapalya main road,2029,Apr-Jun,14400.986179828773
somasundarapalya main road,2029,Jul-Sep,14641.31481814955
somasundarapalya main road,2029,Oct-Dec,14885.654143910471
somasundarapalya main road,2030,Jan-Mar,15134.071088850736
somasundarapalya main road,2030,Apr-Jun,15386.63370168956
somasundarapalya main road,2030,Jul-Sep,15643.411166766718
somasundarapalya main road,2030,Oct-Dec,15904.473822994181
stage 2 rmv,2025,Jan-Mar,10091.063552793254
stage 2 rmv,2025,Apr-Jun,10357.901315876392
stage 2 rmv,2025,Jul-Sep,10631.795063835129
stage 2 rmv,2025,Oct-Dec,10912.931377916395
stage 2 rmv,2026,Jan-Mar,11201.501773130776
stage 2 rmv,2026,Apr-Jun,11497.702828715908
stage 2 rmv,2026,Jul-Sep,11801.736322049717
stage 2 rmv,2026,Oct-Dec,12113.809366104728
stage 2 rmv,2027,Jan-Mar,12434.134550537066
stage 2 rmv,2027,Apr-Jun,12762.930086506281
stage 2 rmv,2027,Jul-Sep,13100.41995532463
stage 2 rmv,2027,Oct-Dec,13446.834061037096
stage 2 rmv,2028,Jan-Mar,13802.40838703607
stage 2 rmv,2028,Apr-Jun,14167.385156817405
stage 2 rmv,2028,Jul-Sep,14542.012998987318
stage 2 rmv,2028,Oct-Dec,14926.547116632588
stage 2 rmv,2029,Jan-Mar,15321.249461169384
stage 2 rmv,2029,Apr-Jun,15726.388910789192
stage 2 rmv,2029,Jul-Sep,16142.241453623377
stage 2 rmv,2029,Oct-Dec,16569.09037575116
stage 2 rmv,2030,Jan-Mar,17007.226454179083
stage 2 rmv,2030,Apr-Jun,17456.948154923433
stage 2 rmv,2030,Jul-Sep,17918.56183633055
stage 2 rmv,2030,Oct-Dec,18392.38195777353
stage 3rd banashankari,2025,Jan-Mar,8374.225341724648
stage 3rd banashankari,2025,Apr-Jun,8468.316118473853
stage 3rd banashankari,2025,Jul-Sep,8563.464076503475
stage 3rd banashankari,2025,Oct-Dec,8659.681094047473
stage 3rd banashankari,2026,Jan-Mar,8756.979182800782
stage 3rd banashankari,2026,Apr-Jun,8855.37048941884
stage 3rd banashankari,2026,Jul-Sep,8954.86729703398
stage 3rd banashankari,2026,Oct-Dec,9055.482026788846
stage 3rd banashankari,2027,Jan-Mar,9157.227239387048
stage 3rd banashankari,2027,Apr-Jun,9260.115636661232
stage 3rd banashankari,2027,Jul-Sep,9364.160063158773
stage 3rd banashankari,2027,Oct-Dec,9469.373507745282
stage 3rd banashankari,2028,Jan-Mar,9575.769105226134
stage 3rd banashankari,2028,Apr-Jun,9683.360137986212
stage 3rd banashankari,2028,Jul-Sep,9792.160037648067
stage 3rd banashankari,2028,Oct-Dec,9902.182386748727
stage 3rd banashankari,2029,Jan-Mar,10013.44092043533
stage 3rd banashankari,2029,Apr-Jun,10125.949528179815
stage 3rd banashankari,2029,Jul-Sep,10239.722255512881
stage 3rd banashankari,2029,Oct-Dec,10354.773305777418
stage 3rd banashankari,2030,Jan-Mar,10471.117041901658
stage 3rd banashankari,2030,Apr-Jun,10588.767988192227
stage 3rd banashankari,2030,Jul-Sep,10707.74083214736
stage 3rd banashankari,2030,Oct-Dec,10828.05042629048
subramanyapura,2025,Jan-Mar,6953.121220259368
subramanyapura,2025,Apr-Jun,7063.548803787775
subramanyapura,2025,Jul-Sep,7175.730168217972
subramanyapura,2025,Oct-Dec,7289.693166622111
subramanyapura,2026,Jan-Mar,7405.466094427272
subramanyapura,2026,Apr-Jun,7523.077696440828
subramanyapura,2026,Jul-Sep,7642.557173987378
subramanyapura,2026,Oct-Dec,7763.934192159029
subramanyapura,2027,Jan-Mar,7887.238887180831
subramanyapura,2027,Apr-Jun,8012.501873893174
subramanyapura,2027,Jul-Sep,8139.754253353035
subramanyapura,2027,Oct-Dec,8269.027620555933
subramanyapura,2028,Jan-Mar,8400.354072280528
subramanyapura,2028,Apr-Jun,8533.766215057805
subramanyapura,2028,Jul-Sep,8669.297173266821
subramanyapura,2028,Oct-Dec,8806.98059735903
subramanyapura,2029,Jan-Mar,8946.850672213219
subramanyapura,2029,Apr-Jun,9088.942125623138
subramanyapura,2029,Jul-Sep,9233.290236919933
subramanyapura,2029,Oct-Dec,9379.930845731506
subramanyapura,2030,Jan-Mar,9528.900360881
subramanyapura,2030,Apr-Jun,9680.235769426603
subramanyapura,2030,Jul-Sep,9833.974645844919
subramanyapura,2030,Oct-Dec,9990.15516136019
thalaghattapura main road,2025,Jan-Mar,7893.649312693799
thalaghattapura main road,2025,Apr-Jun,8117.036410482412
thalaghattapura main road,2025,Jul-Sep,8346.745273209095
thalaghattapura main road,2025,Oct-Dec,8582.954804276633
thalaghattapura main road,2026,Jan-Mar,8825.848969982086
thalaghattapura main road,2026,Apr-Jun,9075.61694279466
thalaghattapura main road,2026,Jul-Sep,9332.453248688289
thalaghattapura main road,2026,Oct-Dec,9596.557918643653
thalaghattapura main road,2027,Jan-Mar,9868.136644437662
thalaghattapura main road,2027,Apr-Jun,10147.400938841703
thalaghattapura main road,2027,Jul-Sep,10434.56830035345
thalaghattapura main road,2027,Oct-Dec,10729.862382590498
thalaghattapura main road,2028,Jan-Mar,11033.513168477783
thalaghattapura main road,2028,Apr-Jun,11345.757149364434
thalaghattapura main road,2028,Jul-Sep,11666.837509209556
thalaghattapura main road,2028,Oct-Dec,11997.004313980395
thalaghattapura main road,2029,Jan-Mar,12336.514706410404
thalaghattapura main road,2029,Apr-Jun,12685.633106268871
thalaghattapura main road,2029,Jul-Sep,13044.63141629811
thalaghattapura main road,2029,Oct-Dec,13413.789233978581
thalaghattapura main road,2030,Jan-Mar,13793.394069286882
thalaghattapura main road,2030,Apr-Jun,14183.741568616206
thalaghattapura main road,2030,Jul-Sep,14585.135745033653
thalaghattapura main road,2030,Oct-Dec,14997.889215053738
thanisandra,2025,Jan-Mar,8958.789330454896
thanisandra,2025,Apr-Jun,9226.220414211624
thanisandra,2025,Jul-Sep,9501.634650816492
thanisandra,2025,Oct-Dec,9785.270347382124
thanisandra,2026,Jan-Mar,10077.372924786978
thanisandra,2026,Apr-Jun,10378.195130030155
thanisandra,2026,Jul-Sep,10687.997254925287
thanisandra,2026,Oct-Dec,11007.047361322697
thanisandra,2027,Jan-Mar,11335.621513054726
thanisandra,2027,Apr-Jun,11674.004014804925
thanisandra,2027,Jul-Sep,12022.48765810778
thanisandra,2027,Oct-Dec,12381.373974691855
thanisandra,2028,Jan-Mar,12750.973497385516
thanisandra,2028,Apr-Jun,13131.606028811051
thanisandra,2028,Jul-Sep,13523.600918099626
thanisandra,2028,Oct-Dec,13927.297345866527
thanisandra,2029,Jan-Mar,14343.044617693286
thanisandra,2029,Apr-Jun,14771.202466370598
thanisandra,2029,Jul-Sep,15212.141363163582
thanisandra,2029,Oct-Dec,15666.242838368695
thanisandra,2030,Jan-Mar,16133.899811439664
thanisandra,2030,Apr-Jun,16615.5169309681
thanisandra,2030,Jul-Sep,17111.510924812963
thanisandra,2030,Oct-Dec,17622.31096068181
thanisandra main road,2025,Jan-Mar,9623.046479301183
thanisandra main road,2025,Apr-Jun,9860.875702297657
thanisandra main road,2025,Jul-Sep,10104.582766519648
thanisandra main road,2025,Oct-Dec,10354.31294014336
thanisandra main road,2026,Jan-Mar,10610.21508158199
thanisandra main road,2026,Apr-Jun,10872.441728216805
thanisandra main road,2026,Jul-Sep,11141.149187321173
thanisandra main road,2026,Oct-Dec,11416.497629231724
thanisandra main road,2027,Jan-Mar,11698.651182822212
thanisandra main road,2027,Apr-Jun,11987.778033336961
thanisandra main road,2027,Jul-Sep,12284.050522642216
thanisandra main road,2027,Oct-Dec,12587.645251955171
thanisandra main road,2028,Jan-Mar,12898.743187111892
thanisandra main road,2028,Apr-Jun,13217.529766436888
thanisandra main road,2028,Jul-Sep,13544.195011278636
thanisandra main road,2028,Oct-Dec,13878.933639276933
thanisandra main road,2029,Jan-Mar,14221.9451804296
thanisandra main road,2029,Apr-Jun,14573.434096027735
thanisandra main road,2029,Jul-Sep,14933.609900530375
thanisandra main road,2029,Oct-Dec,15302.687286451253
thanisandra main road,2030,Jan-Mar,15680.886252332068
thanisandra main road,2030,Apr-Jun,16068.432233878553
thanisandra main road,2030,Jul-Sep,16465.556238337518
thanisandra main road,2030,Oct-Dec,16872.494982194956
thimmaiah road,2025,Jan-Mar,13955.812759126999
thimmaiah road,2025,Apr-Jun,14071.283078947981
thimmaiah road,2025,Jul-Sep,14187.708799575044
thimmaiah road,2025,Oct-Dec,14305.097825989325
thimmaiah road,2026,Jan-Mar,14423.458128577733
thimmaiah road,2026,Apr-Jun,14542.797743674118
thimmaiah road,2026,Jul-Sep,14663.124774104912
thimmaiah road,2026,Oct-Dec,14784.447389739287
thimmaiah road,2027,Jan-Mar,14906.773828043873
thimmaiah road,2027,Apr-Jun,15030.112394642052
thimmaiah road,2027,Jul-Sep,15154.471463877888
thimmaiah road,2027,Oct-Dec,15279.859479384726
thimmaiah road,2028,Jan-Mar,15406.284954658486
thimmaiah road,2028,Apr-Jun,15533.756473635707
thimmaiah road,2028,Jul-Sep,15662.282691276376
