,location,quarter,year,min_price,max_price,avg_price,Risk,location,latitude,longitude
1492,Dadar East,Jan-Mar,2026,23854.64195,38901.79876,31378.24,Moderate,Dadar East,19.0162531,72.8522274
1493,Dadar East,Apr-Jun,2026,24120.22789,39334.91238,31727.59,Moderate,Dadar East,19.0162531,72.8522274
1494,Dadar East,Jul-Sep,2026,24144.99614,39375.30409,31760.17,Moderate,Dadar East,19.0162531,72.8522274
1495,Dadar East,Oct-Dec,2026,23894.55396,38966.88668,31430.74,Moderate,Dadar East,19.0162531,72.8522274
1496,Dadar East,Jan-Mar,2027,22621.7789,36891.26384,29756.54,Moderate,Dadar East,19.0162531,72.8522274
1497,Dadar East,Apr-Jun,2027,22464.47235,36634.73065,29549.62,Moderate,Dadar East,19.0162531,72.8522274
1498,Dadar East,Jul-Sep,2027,23040.00357,37573.29848,30306.67,Moderate,Dadar East,19.0162531,72.8522274
1499,Dadar East,Oct-Dec,2027,23301.15737,37999.18425,30650.19,Moderate,Dadar East,19.0162531,72.8522274
1500,Dadar East,Jan-Mar,2028,24180.13392,39432.60626,31806.39,Moderate,Dadar East,19.0162531,72.8522274
1501,Dadar East,Apr-Jun,2028,23785.84885,38789.61197,31287.75,Moderate,Dadar East,19.0162531,72.8522274
1502,Dadar East,Jul-Sep,2028,23740.83317,38716.20106,31228.53667,Moderate,Dadar East,19.0162531,72.8522274
1503,Dadar East,Oct-Dec,2028,24021.99112,39174.70931,31598.37,Moderate,Dadar East,19.0162531,72.8522274
1504,Dadar East,Jan-Mar,2029,24508.83404,39968.64559,32238.76,Moderate,Dadar East,19.0162531,72.8522274
1505,Dadar East,Apr-Jun,2029,24050.05877,39220.48162,31635.29,Moderate,Dadar East,19.0162531,72.8522274
1506,Dadar East,Jul-Sep,2029,24007.2072,39150.59992,31578.92333,Moderate,Dadar East,19.0162531,72.8522274
1507,Dadar East,Oct-Dec,2029,23983.7136,39112.2869,31548.02,Moderate,Dadar East,19.0162531,72.8522274
1508,Dadar East,Jan-Mar,2030,26030.16592,42449.6112,34239.91,Moderate,Dadar East,19.0162531,72.8522274
1509,Dadar East,Apr-Jun,2030,26097.79588,42559.90114,34328.87,Moderate,Dadar East,19.0162531,72.8522274
1510,Dadar East,Jul-Sep,2030,25529.54499,41633.20596,33581.3965,Moderate,Dadar East,19.0162531,72.8522274
1511,Dadar East,Oct-Dec,2030,24963.78917,40710.57971,32837.205,Moderate,Dadar East,19.0162531,72.8522274
1512,Dadar West,Jan-Mar,2024,28546.98354,45696.93369,37122,Moderate,Dadar West,19.0238887,72.8382236
1513,Dadar West,Apr-Jun,2024,28639.66396,45845.29301,37242.52,Moderate,Dadar West,19.0238887,72.8382236
1514,Dadar West,Jul-Sep,2024,29243.09791,46811.2473,38027.215,Moderate,Dadar West,19.0238887,72.8382236
1515,Dadar West,Oct-Dec,2024,29917.09956,47890.1637,38903.675,Moderate,Dadar West,19.0238887,72.8382236
1516,Dadar West,Jan-Mar,2025,29680.56148,47511.52247,38596.085,Moderate,Dadar West,19.0238887,72.8382236
1517,Dadar West,Apr-Jun,2025,29916.59202,47889.35124,38903.015,Moderate,Dadar West,19.0238887,72.8382236
1518,Dadar West,Jul-Sep,2025,28769.31838,46052.83892,37411.12036,Moderate,Dadar West,19.0238887,72.8382236
1519,Dadar West,Oct-Dec,2025,27546.47182,44095.35231,35820.952,Moderate,Dadar West,19.0238887,72.8382236
1520,Dadar West,Jan-Mar,2026,25696.30708,41133.67842,33415.03,Moderate,Dadar West,19.0238887,72.8382236
1521,Dadar West,Apr-Jun,2026,25695.06129,41131.68421,33413.41,Moderate,Dadar West,19.0238887,72.8382236
1522,Dadar West,Jul-Sep,2026,25533.16278,40872.52319,33202.88,Moderate,Dadar West,19.0238887,72.8382236
1523,Dadar West,Oct-Dec,2026,25587.36991,40959.29591,33273.37,Moderate,Dadar West,19.0238887,72.8382236
1524,Dadar West,Jan-Mar,2027,26083.56234,41753.58203,33918.61,Moderate,Dadar West,19.0238887,72.8382236
1525,Dadar West,Apr-Jun,2027,26042.12838,41687.25611,33864.73,Moderate,Dadar West,19.0238887,72.8382236
1526,Dadar West,Jul-Sep,2027,26047.00387,41695.06061,33871.07,Moderate,Dadar West,19.0238887,72.8382236
1527,Dadar West,Oct-Dec,2027,26275.87498,42061.42884,34168.69,Moderate,Dadar West,19.0238887,72.8382236
1528,Dadar West,Jan-Mar,2028,26865.84751,43005.8346,34935.88,Moderate,Dadar West,19.0238887,72.8382236
1529,Dadar West,Apr-Jun,2028,26554.07772,42506.76529,34530.46,Moderate,Dadar West,19.0238887,72.8382236
1530,Dadar West,Jul-Sep,2028,27253.56418,43626.4768,35440.06,Moderate,Dadar West,19.0238887,72.8382236
1531,Dadar West,Oct-Dec,2028,27556.42889,44111.29121,35833.9,Moderate,Dadar West,19.0238887,72.8382236
1532,Dadar West,Jan-Mar,2029,27730.26235,44389.55725,36059.95,Moderate,Dadar West,19.0238887,72.8382236
1533,Dadar West,Apr-Jun,2029,27689.62047,44324.49925,36007.1,Moderate,Dadar West,19.0238887,72.8382236
1534,Dadar West,Jul-Sep,2029,27862.95407,44601.96514,36232.5,Moderate,Dadar West,19.0238887,72.8382236
1535,Dadar West,Oct-Dec,2029,28358.05452,45394.50326,36876.32,Moderate,Dadar West,19.0238887,72.8382236
1536,Dadar West,Jan-Mar,2030,28546.98354,45696.93369,37122,Moderate,Dadar West,19.0238887,72.8382236
1537,Dadar West,Apr-Jun,2030,28639.66396,45845.29301,37242.52,Moderate,Dadar West,19.0238887,72.8382236
1538,Dadar West,Jul-Sep,2030,29243.09791,46811.2473,38027.215,Moderate,Dadar West,19.0238887,72.8382236
1539,Dadar West,Oct-Dec,2030,29917.09956,47890.1637,38903.675,Moderate,Dadar West,19.0238887,72.8382236
1540,Dahanukar Wadi,Jan-Mar,2024,14288.76869,22045.62098,18167.17333,High,Dahanukar Wadi,19.20789575,72.83873806
1541,Dahanukar Wadi,Apr-Jun,2024,14247.3665,21981.74304,18114.53333,High,Dahanukar Wadi,19.20789575,72.83873806
1542,Dahanukar Wadi,Jul-Sep,2024,14419.92046,22247.97027,18333.92367,High,Dahanukar Wadi,19.20789575,72.83873806
1543,Dahanukar Wadi,Oct-Dec,2024,14205.39959,21916.99382,18061.17533,High,Dahanukar Wadi,19.20789575,72.83873806
1544,Dahanukar Wadi,Jan-Mar,2025,13499.84187,20828.41451,17164.10788,High,Dahanukar Wadi,19.20789575,72.83873806
1545,Dahanukar Wadi,Apr-Jun,2025,13532.16571,20878.28578,17205.20538,High,Dahanukar Wadi,19.20789575,72.83873806
1546,Dahanukar Wadi,Jul-Sep,2025,13668.79333,21089.08356,17378.91788,High,Dahanukar Wadi,19.20789575,72.83873806
1547,Dahanukar Wadi,Oct-Dec,2025,13719.88697,21167.91408,17443.87988,High,Dahanukar Wadi,19.20789575,72.83873806
1548,Dahanukar Wadi,Jan-Mar,2026,12218.65651,18851.72026,15535.17,High,Dahanukar Wadi,19.20789575,72.83873806
1549,Dahanukar Wadi,Apr-Jun,2026,12339.90578,19038.79135,15689.33,High,Dahanukar Wadi,19.20789575,72.83873806
1550,Dahanukar Wadi,Jul-Sep,2026,12630.87992,19487.72476,16059.28333,High,Dahanukar Wadi,19.20789575,72.83873806
1551,Dahanukar Wadi,Oct-Dec,2026,12933.62296,19954.81596,16444.2,High,Dahanukar Wadi,19.20789575,72.83873806
1552,Dahanukar Wadi,Jan-Mar,2027,12665.68062,19541.41749,16103.53,High,Dahanukar Wadi,19.20789575,72.83873806
1553,Dahanukar Wadi,Apr-Jun,2027,12464.95393,19231.72358,15848.32,High,Dahanukar Wadi,19.20789575,72.83873806
1554,Dahanukar Wadi,Jul-Sep,2027,12630.77505,19487.56296,16059.15,High,Dahanukar Wadi,19.20789575,72.83873806
1555,Dahanukar Wadi,Oct-Dec,2027,12782.61979,19721.83868,16252.21,High,Dahanukar Wadi,19.20789575,72.83873806
1556,Dahanukar Wadi,Jan-Mar,2028,12854.87306,19833.31562,16344.075,High,Dahanukar Wadi,19.20789575,72.83873806
1557,Dahanukar Wadi,Apr-Jun,2028,12867.80338,19853.26534,16360.515,High,Dahanukar Wadi,19.20789575,72.83873806
1558,Dahanukar Wadi,Jul-Sep,2028,13100.40284,20212.13458,16656.249,High,Dahanukar Wadi,19.20789575,72.83873806
1559,Dahanukar Wadi,Oct-Dec,2028,13338.91769,20580.13045,16959.504,High,Dahanukar Wadi,19.20789575,72.83873806
1560,Dahanukar Wadi,Jan-Mar,2029,13426.74476,20715.63564,17071.17,High,Dahanukar Wadi,19.20789575,72.83873806
1561,Dahanukar Wadi,Apr-Jun,2029,13440.59531,20737.00514,17088.78,High,Dahanukar Wadi,19.20789575,72.83873806
1562,Dahanukar Wadi,Jul-Sep,2029,13743.69883,21204.65253,17474.155,High,Dahanukar Wadi,19.20789575,72.83873806
1563,Dahanukar Wadi,Oct-Dec,2029,13799.18358,21290.25794,17544.7,High,Dahanukar Wadi,19.20789575,72.83873806
1564,Dahanukar Wadi,Jan-Mar,2030,14288.76869,22045.62098,18167.17333,High,Dahanukar Wadi,19.20789575,72.83873806
1565,Dahanukar Wadi,Apr-Jun,2030,14247.3665,21981.74304,18114.53333,High,Dahanukar Wadi,19.20789575,72.83873806
1566,Dahanukar Wadi,Jul-Sep,2030,14419.92046,22247.97027,18333.92367,High,Dahanukar Wadi,19.20789575,72.83873806
1567,Dahanukar Wadi,Oct-Dec,2030,14205.39959,21916.99382,18061.17533,High,Dahanukar Wadi,19.20789575,72.83873806
1568,Dahisar,Jan-Mar,2024,11071.54656,18649.94777,14860.83,Moderate,Dahisar,19.2494501,72.8596206
1569,Dahisar,Apr-Jun,2024,11411.95153,19223.35771,15317.74,Moderate,Dahisar,19.2494501,72.8596206
1570,Dahisar,Jul-Sep,2024,11432.70766,19258.32127,15345.6,Moderate,Dahisar,19.2494501,72.8596206
1571,Dahisar,Oct-Dec,2024,12046.74186,20292.65787,16169.79,Moderate,Dahisar,19.2494501,72.8596206
1572,Dahisar,Jan-Mar,2025,12296.0538,20712.6222,16504.43,Moderate,Dahisar,19.2494501,72.8596206
1573,Dahisar,Apr-Jun,2025,12451.2852,20974.10848,16712.79,Moderate,Dahisar,19.2494501,72.8596206
1574,Dahisar,Jul-Sep,2025,11827.40674,19923.18928,15875.3865,Moderate,Dahisar,19.2494501,72.8596206
1575,Dahisar,Oct-Dec,2025,10747.81578,18104.62539,14426.301,Moderate,Dahisar,19.2494501,72.8596206
1576,Dahisar,Jan-Mar,2026,9841.682662,16578.25007,13210.04,Moderate,Dahisar,19.2494501,72.8596206
1577,Dahisar,Apr-Jun,2026,9812.299256,16528.75391,13170.6,Moderate,Dahisar,19.2494501,72.8596206
1578,Dahisar,Jul-Sep,2026,9572.612916,16125.00384,12848.88,Moderate,Dahisar,19.2494501,72.8596206
1579,Dahisar,Oct-Dec,2026,9566.637893,16114.93895,12840.86,Moderate,Dahisar,19.2494501,72.8596206
1580,Dahisar,Jan-Mar,2027,9615.600302,16197.41581,12906.58,Moderate,Dahisar,19.2494501,72.8596206
1581,Dahisar,Apr-Jun,2027,9786.901683,16485.97187,13136.51,Moderate,Dahisar,19.2494501,72.8596206
1582,Dahisar,Jul-Sep,2027,9691.264062,16324.87092,13008.14,Moderate,Dahisar,19.2494501,72.8596206
1583,Dahisar,Oct-Dec,2027,9593.979956,16160.99648,12877.56,Moderate,Dahisar,19.2494501,72.8596206
1584,Dahisar,Jan-Mar,2028,10290.70342,17334.6226,13812.74,Moderate,Dahisar,19.2494501,72.8596206
1585,Dahisar,Apr-Jun,2028,10321.84506,17387.08049,13854.54,Moderate,Dahisar,19.2494501,72.8596206
1586,Dahisar,Jul-Sep,2028,10463.45758,17625.62585,14044.62,Moderate,Dahisar,19.2494501,72.8596206
1587,Dahisar,Oct-Dec,2028,10469.96901,17636.59432,14053.36,Moderate,Dahisar,19.2494501,72.8596206
1588,Dahisar,Jan-Mar,2029,10837.05298,18254.94486,14546.08,Moderate,Dahisar,19.2494501,72.8596206
1589,Dahisar,Apr-Jun,2029,10886.51455,18338.26255,14612.47,Moderate,Dahisar,19.2494501,72.8596206
1590,Dahisar,Jul-Sep,2029,10981.49656,18498.25912,14739.96,Moderate,Dahisar,19.2494501,72.8596206
1591,Dahisar,Oct-Dec,2029,11128.71904,18746.25443,14937.57,Moderate,Dahisar,19.2494501,72.8596206
1592,Dahisar,Jan-Mar,2030,11071.54656,18649.94777,14860.83,Moderate,Dahisar,19.2494501,72.8596206
1593,Dahisar,Apr-Jun,2030,11411.95153,19223.35771,15317.74,Moderate,Dahisar,19.2494501,72.8596206
1594,Dahisar,Jul-Sep,2030,11432.70766,19258.32127,15345.6,Moderate,Dahisar,19.2494501,72.8596206
1595,Dahisar,Oct-Dec,2030,12046.74186,20292.65787,16169.79,Moderate,Dahisar,19.2494501,72.8596206
1596,Dahisar East,Jan-Mar,2024,10312.86639,17224.18517,13768.61,Moderate,Dahisar East,19.2486925,72.8640593
1597,Dahisar East,Apr-Jun,2024,10406.85252,17381.1575,13894.09,Moderate,Dahisar East,19.2486925,72.8640593
1598,Dahisar East,Jul-Sep,2024,10507.6397,17549.48868,14028.65,Moderate,Dahisar East,19.2486925,72.8640593
1599,Dahisar East,Oct-Dec,2024,11118.90912,18570.40928,14844.75,Moderate,Dahisar East,19.2486925,72.8640593
1600,Dahisar East,Jan-Mar,2025,11484.72701,19181.3854,15333.15,Moderate,Dahisar East,19.2486925,72.8640593
1601,Dahisar East,Apr-Jun,2025,11668.80442,19488.82499,15578.91,Moderate,Dahisar East,19.2486925,72.8640593
1602,Dahisar East,Jul-Sep,2025,11773.18873,19663.16398,15718.2725,Moderate,Dahisar East,19.2486925,72.8640593
1603,Dahisar East,Oct-Dec,2025,10941.63649,18274.3348,14608.075,Moderate,Dahisar East,19.2486925,72.8640593
1604,Dahisar East,Jan-Mar,2026,9071.534811,15150.95702,12111.32,Moderate,Dahisar East,19.2486925,72.8640593
1605,Dahisar East,Apr-Jun,2026,9066.119447,15141.91247,12104.09,Moderate,Dahisar East,19.2486925,72.8640593
1606,Dahisar East,Jul-Sep,2026,8989.615271,15014.1379,12001.95,Moderate,Dahisar East,19.2486925,72.8640593
1607,Dahisar East,Oct-Dec,2026,8984.417121,15005.45614,11995.01,Moderate,Dahisar East,19.2486925,72.8640593
1608,Dahisar East,Jan-Mar,2027,9094.417154,15189.17431,12141.87,Moderate,Dahisar East,19.2486925,72.8640593
1609,Dahisar East,Apr-Jun,2027,9122.445217,15235.98579,12179.29,Moderate,Dahisar East,19.2486925,72.8640593
1610,Dahisar East,Jul-Sep,2027,9077.796558,15161.41517,12119.68,Moderate,Dahisar East,19.2486925,72.8640593
1611,Dahisar East,Oct-Dec,2027,9070.980541,15150.0313,12110.58,Moderate,Dahisar East,19.2486925,72.8640593
1612,Dahisar East,Jan-Mar,2028,9442.093958,15769.85182,12606.05,Moderate,Dahisar East,19.2486925,72.8640593
1613,Dahisar East,Apr-Jun,2028,9490.959559,15851.46542,12671.29,Moderate,Dahisar East,19.2486925,72.8640593
1614,Dahisar East,Jul-Sep,2028,9610.67429,16051.40874,12831.12,Moderate,Dahisar East,19.2486925,72.8640593
1615,Dahisar East,Oct-Dec,2028,9589.829261,16016.59411,12803.29,Moderate,Dahisar East,19.2486925,72.8640593
1616,Dahisar East,Jan-Mar,2029,9898.250299,16531.70803,13215.06,Moderate,Dahisar East,19.2486925,72.8640593
1617,Dahisar East,Apr-Jun,2029,10037.4918,16764.26426,13400.96,Moderate,Dahisar East,19.2486925,72.8640593
1618,Dahisar East,Jul-Sep,2029,10175.04801,16994.0058,13584.61,Moderate,Dahisar East,19.2486925,72.8640593
1619,Dahisar East,Oct-Dec,2029,10601.79811,17706.74873,14154.36,Moderate,Dahisar East,19.2486925,72.8640593
1620,Dahisar East,Jan-Mar,2030,10312.86639,17224.18517,13768.61,Moderate,Dahisar East,19.2486925,72.8640593
1621,Dahisar East,Apr-Jun,2030,10406.85252,17381.1575,13894.09,Moderate,Dahisar East,19.2486925,72.8640593
1622,Dahisar East,Jul-Sep,2030,10507.6397,17549.48868,14028.65,Moderate,Dahisar East,19.2486925,72.8640593
1623,Dahisar East,Oct-Dec,2030,11118.90912,18570.40928,14844.75,Moderate,Dahisar East,19.2486925,72.8640593
1624,Dahisar West,Jan-Mar,2024,14148.01796,21580.09711,17864.1,Moderate,Dahisar West,19.20424315,72.83439235
1625,Dahisar West,Apr-Jun,2024,14562.3267,22212.04589,18387.23,Moderate,Dahisar West,19.20424315,72.83439235
1626,Dahisar West,Jul-Sep,2024,15050.8044,22957.12525,19004.01,Moderate,Dahisar West,19.20424315,72.83439235
1627,Dahisar West,Oct-Dec,2024,14756.40151,22508.06991,18632.28,Moderate,Dahisar West,19.20424315,72.83439235
1628,Dahisar West,Jan-Mar,2025,14538.92895,22176.3571,18357.68667,Moderate,Dahisar West,19.20424315,72.83439235
1629,Dahisar West,Apr-Jun,2025,14737.2567,22478.86817,18608.10667,Moderate,Dahisar West,19.20424315,72.83439235
1630,Dahisar West,Jul-Sep,2025,14158.28995,21595.76506,17877.07,Moderate,Dahisar West,19.20424315,72.83439235
1631,Dahisar West,Oct-Dec,2025,12989.6964,19813.29896,16401.53667,Moderate,Dahisar West,19.20424315,72.83439235
1632,Dahisar West,Jan-Mar,2026,12095.43431,18449.27308,15272.39,Moderate,Dahisar West,19.20424315,72.83439235
1633,Dahisar West,Apr-Jun,2026,12092.91581,18445.43159,15269.21,Moderate,Dahisar West,19.20424315,72.83439235
1634,Dahisar West,Jul-Sep,2026,12161.10533,18549.44167,15355.31,Moderate,Dahisar West,19.20424315,72.83439235
1635,Dahisar West,Oct-Dec,2026,12216.65484,18634.17183,15425.45,Moderate,Dahisar West,19.20424315,72.83439235
1636,Dahisar West,Jan-Mar,2027,12366.91729,18863.36847,15615.18,Moderate,Dahisar West,19.20424315,72.83439235
1637,Dahisar West,Apr-Jun,2027,12452.73629,18994.26896,15723.54,Moderate,Dahisar West,19.20424315,72.83439235
1638,Dahisar West,Jul-Sep,2027,12515.4057,19089.85917,15802.67,Moderate,Dahisar West,19.20424315,72.83439235
1639,Dahisar West,Oct-Dec,2027,12544.56642,19134.33827,15839.49,Moderate,Dahisar West,19.20424315,72.83439235
1640,Dahisar West,Jan-Mar,2028,13096.69295,19976.50176,16536.63667,Moderate,Dahisar West,19.20424315,72.83439235
1641,Dahisar West,Apr-Jun,2028,13109.94279,19996.71185,16553.36667,Moderate,Dahisar West,19.20424315,72.83439235
1642,Dahisar West,Jul-Sep,2028,13226.57247,20174.60813,16700.63,Moderate,Dahisar West,19.20424315,72.83439235
1643,Dahisar West,Oct-Dec,2028,13007.2018,19840.00011,16423.64,Moderate,Dahisar West,19.20424315,72.83439235
1644,Dahisar West,Jan-Mar,2029,13343.95189,20353.648,16848.84,Moderate,Dahisar West,19.20424315,72.83439235
1645,Dahisar West,Apr-Jun,2029,13453.83918,20521.26006,16987.59,Moderate,Dahisar West,19.20424315,72.83439235
1646,Dahisar West,Jul-Sep,2029,13598.16178,20741.39659,17169.82,Moderate,Dahisar West,19.20424315,72.83439235
1647,Dahisar West,Oct-Dec,2029,13666.58889,20845.76907,17256.22,Moderate,Dahisar West,19.20424315,72.83439235
1648,Dahisar West,Jan-Mar,2030,14148.01796,21580.09711,17864.1,Moderate,Dahisar West,19.20424315,72.83439235
1649,Dahisar West,Apr-Jun,2030,14562.3267,22212.04589,18387.23,Moderate,Dahisar West,19.20424315,72.83439235
1650,Dahisar West,Jul-Sep,2030,15050.8044,22957.12525,19004.01,Moderate,Dahisar West,19.20424315,72.83439235
1651,Dahisar West,Oct-Dec,2030,14756.40151,22508.06991,18632.28,Moderate,Dahisar West,19.20424315,72.83439235
1652,Dattapada,Jan-Mar,2024,14887.45867,23724.4117,19305.75,High,Dattapada,19.22092593,72.85789387
1653,Dattapada,Apr-Jun,2024,15475.23018,24661.07481,20067.96,High,Dattapada,19.22092593,72.85789387
1654,Dattapada,Jul-Sep,2024,15856.16621,25268.12826,20561.95,High,Dattapada,19.22092593,72.85789387
1655,Dattapada,Oct-Dec,2024,15451.89545,24623.88896,20037.7,High,Dattapada,19.22092593,72.85789387
1656,Dattapada,Jan-Mar,2025,17171.0795,27363.55268,22267.1025,High,Dattapada,19.22092593,72.85789387
1657,Dattapada,Apr-Jun,2025,18154.6585,28930.96815,23542.5875,High,Dattapada,19.22092593,72.85789387
1658,Dattapada,Jul-Sep,2025,16326.95291,26018.36627,21172.4565,High,Dattapada,19.22092593,72.85789387
1659,Dattapada,Oct-Dec,2025,15983.56683,25471.15181,20727.1605,High,Dattapada,19.22092593,72.85789387
1660,Dattapada,Jan-Mar,2026,12667.98328,20187.49187,16427.58,High,Dattapada,19.22092593,72.85789387
1661,Dattapada,Apr-Jun,2026,12848.71564,20475.50401,16661.95,High,Dattapada,19.22092593,72.85789387
1662,Dattapada,Jul-Sep,2026,12773.36744,20355.43034,16564.24,High,Dattapada,19.22092593,72.85789387
1663,Dattapada,Oct-Dec,2026,12878.47398,20522.92641,16700.54,High,Dattapada,19.22092593,72.85789387
1664,Dattapada,Jan-Mar,2027,13654.88975,21760.20995,17707.38,High,Dattapada,19.22092593,72.85789387
1665,Dattapada,Apr-Jun,2027,13677.21429,21795.78597,17736.33,High,Dattapada,19.22092593,72.85789387
1666,Dattapada,Jul-Sep,2027,13249.50084,21114.18878,17181.68,High,Dattapada,19.22092593,72.85789387
1667,Dattapada,Oct-Dec,2027,13178.16257,21000.50527,17089.17,High,Dattapada,19.22092593,72.85789387
1668,Dattapada,Jan-Mar,2028,14101.75064,22472.32018,18286.86,High,Dattapada,19.22092593,72.85789387
1669,Dattapada,Apr-Jun,2028,14302.13167,22791.64413,18546.71,High,Dattapada,19.22092593,72.85789387
1670,Dattapada,Jul-Sep,2028,14366.17495,22893.70245,18629.76,High,Dattapada,19.22092593,72.85789387
1671,Dattapada,Oct-Dec,2028,14236.79288,22687.5213,18461.98,High,Dattapada,19.22092593,72.85789387
1672,Dattapada,Jan-Mar,2029,14514.32659,23129.7945,18821.88,High,Dattapada,19.22092593,72.85789387
1673,Dattapada,Apr-Jun,2029,14731.85009,23476.43641,19103.96,High,Dattapada,19.22092593,72.85789387
1674,Dattapada,Jul-Sep,2029,14416.90833,22974.55034,18695.55,High,Dattapada,19.22092593,72.85789387
1675,Dattapada,Oct-Dec,2029,14340.45739,22852.71937,18596.41,High,Dattapada,19.22092593,72.85789387
1676,Dattapada,Jan-Mar,2030,14887.45867,23724.4117,19305.75,High,Dattapada,19.22092593,72.85789387
1677,Dattapada,Apr-Jun,2030,15475.23018,24661.07481,20067.96,High,Dattapada,19.22092593,72.85789387
1678,Dattapada,Jul-Sep,2030,15856.16621,25268.12826,20561.95,High,Dattapada,19.22092593,72.85789387
1679,Dattapada,Oct-Dec,2030,15451.89545,24623.88896,20037.7,High,Dattapada,19.22092593,72.85789387
1680,Daulat Nagar Borivali East,Jan-Mar,2024,14670.35965,22350.92584,18285.09,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1681,Daulat Nagar Borivali East,Apr-Jun,2024,14811.02913,22565.24187,18460.42,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1682,Daulat Nagar Borivali East,Jul-Sep,2024,14964.8298,22799.56382,18652.11667,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1683,Daulat Nagar Borivali East,Oct-Dec,2024,14894.85476,22692.95383,18564.9,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1684,Daulat Nagar Borivali East,Jan-Mar,2025,14184.48111,21610.66893,17679.49252,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1685,Daulat Nagar Borivali East,Apr-Jun,2025,14430.11716,21984.90605,17985.65252,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1686,Daulat Nagar Borivali East,Jul-Sep,2025,13694.01333,20863.4201,17068.17502,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1687,Daulat Nagar Borivali East,Oct-Dec,2025,12671.05875,19304.90467,15793.16767,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1688,Daulat Nagar Borivali East,Jan-Mar,2026,12179.10655,18555.39427,15180,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1689,Daulat Nagar Borivali East,Apr-Jun,2026,12236.31145,18642.5484,15251.3,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1690,Daulat Nagar Borivali East,Jul-Sep,2026,12354.21932,18822.18613,15398.26,High,Daulat Nagar Borivali East,19.23629682,72.86040022
1691,Daulat Nagar Borivali East,Oct-Dec,2026,12473.73182,19004.26858,15547.22,High,Daulat Nagar Borivali East,19.23629682,72.86040022
