,Unnamed: 0,location,year,quarter,avg_price,max_price,min_price,location.1,latitude,longitude,Locality,Risk
4953,4953,Sadashiv Peth,2030,Apr-Jun,11878.5,14477.35206,9279.769765,Sadashiv Peth,18.5107764,73.8502149,Sadashiv Peth,Low
4954,4954,Sadashiv Peth,2030,Jul-Sep,12005.85,14632.56448,9379.258647,Sadashiv Peth,18.5107764,73.8502149,Sadashiv Peth,Low
4955,4955,Sadashiv Peth,2030,Oct-Dec,12312.29,15006.04933,9618.656942,Sadashiv Peth,18.5107764,73.8502149,Sadashiv Peth,Low
4956,4956,Sadhu Vaswani Road,2024,Jan-Mar,13230.08,15292.10451,10828.01386,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4957,4957,Sadhu Vaswani Road,2024,Apr-Jun,13181.54,15235.99912,10788.28683,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4958,4958,Sadhu Vaswani Road,2024,Jul-Sep,13420.24,15511.90262,10983.64822,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4959,4959,Sadhu Vaswani Road,2024,Oct-Dec,13880.7065,16044.13688,11360.51198,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4960,4960,Sadhu Vaswani Road,2025,Jan-Mar,14086.39,16281.87797,11528.85138,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4961,4961,Sadhu Vaswani Road,2025,Apr-Jun,13865.56667,16026.63737,11348.12095,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4962,4962,Sadhu Vaswani Road,2025,Jul-Sep,9174.588333,10604.52874,7508.841186,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4963,4963,Sadhu Vaswani Road,2025,Oct-Dec,10473.30217,12105.65857,8571.759278,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4964,4964,Sadhu Vaswani Road,2026,Jan-Mar,8055.68,9311.22869,6593.082934,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4965,4965,Sadhu Vaswani Road,2026,Apr-Jun,8183.38,9458.83186,6697.597599,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4966,4966,Sadhu Vaswani Road,2026,Jul-Sep,8301.09,9594.888,6793.936057,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4967,4967,Sadhu Vaswani Road,2026,Oct-Dec,8456.11,9774.069233,6920.810475,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4968,4968,Sadhu Vaswani Road,2027,Jan-Mar,8746.74,10109.99648,7158.673411,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4969,4969,Sadhu Vaswani Road,2027,Apr-Jun,8857.26,10237.74199,7249.127293,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4970,4970,Sadhu Vaswani Road,2027,Jul-Sep,8985.76,10386.26985,7354.296708,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4971,4971,Sadhu Vaswani Road,2027,Oct-Dec,9153.62,10580.29231,7491.679884,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4972,4972,Sadhu Vaswani Road,2028,Jan-Mar,10243.52,11840.06283,8383.696584,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4973,4973,Sadhu Vaswani Road,2028,Apr-Jun,10590.09,12240.64881,8667.342999,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4974,4974,Sadhu Vaswani Road,2028,Jul-Sep,10755.23,12431.52734,8802.500021,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4975,4975,Sadhu Vaswani Road,2028,Oct-Dec,10961.27333,12669.68434,8971.133927,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4976,4976,Sadhu Vaswani Road,2029,Jan-Mar,11819.52,13661.69631,9673.556497,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4977,4977,Sadhu Vaswani Road,2029,Apr-Jun,12005.3,13876.43176,9825.6061,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4978,4978,Sadhu Vaswani Road,2029,Jul-Sep,12428.2,14365.24445,10171.72397,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4979,4979,Sadhu Vaswani Road,2029,Oct-Dec,12749.8375,14737.01199,10434.96465,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4980,4980,Sadhu Vaswani Road,2030,Jan-Mar,13230.08,15292.10451,10828.01386,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4981,4981,Sadhu Vaswani Road,2030,Apr-Jun,13181.54,15235.99912,10788.28683,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4982,4982,Sadhu Vaswani Road,2030,Jul-Sep,13420.24,15511.90262,10983.64822,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4983,4983,Sadhu Vaswani Road,2030,Oct-Dec,13880.7065,16044.13688,11360.51198,Sadhu Vaswani Road,18.52505258,73.87686144,Sadhu Vaswani Road,Low
4984,4984,Salisbury Park,2024,Jan-Mar,12291.94667,15020.00115,9564.43506,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4985,4985,Salisbury Park,2024,Apr-Jun,12229.89667,14944.17987,9516.153594,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4986,4986,Salisbury Park,2024,Jul-Sep,12311.91533,15044.40162,9579.972795,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4987,4987,Salisbury Park,2024,Oct-Dec,12372.7175,15118.69812,9627.283314,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4988,4988,Salisbury Park,2025,Jan-Mar,13083.07,15986.70509,10180.01272,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4989,4989,Salisbury Park,2025,Apr-Jun,13102.87533,16010.90599,10195.42336,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4990,4990,Salisbury Park,2025,Jul-Sep,12291.78848,15019.80785,9564.311971,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4991,4991,Salisbury Park,2025,Oct-Dec,11559.4164,14124.89432,8994.44901,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4992,4992,Salisbury Park,2026,Jan-Mar,10242.42,12515.60589,7969.686462,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4993,4993,Salisbury Park,2026,Apr-Jun,10252.62,12528.06966,7977.623141,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4994,4994,Salisbury Park,2026,Jul-Sep,10240.84,12513.67523,7968.457055,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4995,4995,Salisbury Park,2026,Oct-Dec,10241.72,12514.75054,7969.141788,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4996,4996,Salisbury Park,2027,Jan-Mar,10298.13,12583.68008,8013.034737,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4997,4997,Salisbury Park,2027,Apr-Jun,10340.72,12635.72243,8046.174263,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4998,4998,Salisbury Park,2027,Jul-Sep,10361.3,12660.86992,8062.18768,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
4999,4999,Salisbury Park,2027,Oct-Dec,10365.9,12666.49084,8065.766967,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5000,5000,Salisbury Park,2028,Jan-Mar,10198.5,12461.93836,7935.512055,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5001,5001,Salisbury Park,2028,Apr-Jun,10447.03,12765.6267,8128.894691,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5002,5002,Salisbury Park,2028,Jul-Sep,10393.48333,12700.19597,8087.229719,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5003,5003,Salisbury Park,2028,Oct-Dec,10787.68,13181.88,8393.956434,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5004,5004,Salisbury Park,2029,Jan-Mar,11434.56,13972.32749,8897.297517,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5005,5005,Salisbury Park,2029,Apr-Jun,11541.05,14102.4517,8980.158004,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5006,5006,Salisbury Park,2029,Jul-Sep,11743.1,14349.34435,9137.374282,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5007,5007,Salisbury Park,2029,Oct-Dec,11942.0475,14592.44593,9292.176487,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5008,5008,Salisbury Park,2030,Jan-Mar,12291.94667,15020.00115,9564.43506,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5009,5009,Salisbury Park,2030,Apr-Jun,12229.89667,14944.17987,9516.153594,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5010,5010,Salisbury Park,2030,Jul-Sep,12311.91533,15044.40162,9579.972795,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5011,5011,Salisbury Park,2030,Oct-Dec,12372.7175,15118.69812,9627.283314,Salisbury Park,18.49167,73.86611,Salisbury Park,Moderate
5012,5012,Salunkhe Vihar Society,2024,Jan-Mar,7896.486667,9301.340934,6491.971552,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5013,5013,Salunkhe Vihar Society,2024,Apr-Jun,7532.786667,8872.935512,6192.961353,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5014,5014,Salunkhe Vihar Society,2024,Jul-Sep,7557.203333,8901.696118,6213.035129,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5015,5015,Salunkhe Vihar Society,2024,Oct-Dec,7600.126,8952.255104,6248.32332,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5016,5016,Salunkhe Vihar Society,2025,Jan-Mar,8117.407778,9561.565849,6673.598348,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5017,5017,Salunkhe Vihar Society,2025,Apr-Jun,7850.897778,9247.641381,6454.491369,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5018,5018,Salunkhe Vihar Society,2025,Jul-Sep,7431.581111,8753.7246,6109.756807,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5019,5019,Salunkhe Vihar Society,2025,Oct-Dec,7496.700667,8830.429496,6163.293819,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5020,5020,Salunkhe Vihar Society,2026,Jan-Mar,6729.25,7926.442622,5532.346398,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5021,5021,Salunkhe Vihar Society,2026,Apr-Jun,6905.66,8134.237509,5677.379088,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5022,5022,Salunkhe Vihar Society,2026,Jul-Sep,6908.99,8138.159945,5680.116795,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5023,5023,Salunkhe Vihar Society,2026,Oct-Dec,6788.22,7995.903902,5580.82765,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5024,5024,Salunkhe Vihar Society,2027,Jan-Mar,6695.4,7886.57041,5504.517156,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5025,5025,Salunkhe Vihar Society,2027,Apr-Jun,6866.2,8087.757228,5644.937673,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5026,5026,Salunkhe Vihar Society,2027,Jul-Sep,6941.24,8176.147503,5706.630622,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5027,5027,Salunkhe Vihar Society,2027,Oct-Dec,6925.21,8157.265625,5693.451811,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5028,5028,Salunkhe Vihar Society,2028,Jan-Mar,7074.84,8333.516115,5816.467748,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5029,5029,Salunkhe Vihar Society,2028,Apr-Jun,6919.42,8150.445533,5688.691654,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5030,5030,Salunkhe Vihar Society,2028,Jul-Sep,7051.47,8305.988387,5797.254472,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5031,5031,Salunkhe Vihar Society,2028,Oct-Dec,7240.21,8528.306889,5952.424076,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5032,5032,Salunkhe Vihar Society,2029,Jan-Mar,7231.47,8518.011967,5945.238624,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5033,5033,Salunkhe Vihar Society,2029,Apr-Jun,7088.1,8349.135186,5827.369247,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5034,5034,Salunkhe Vihar Society,2029,Jul-Sep,7221.74,8506.550914,5937.239258,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5035,5035,Salunkhe Vihar Society,2029,Oct-Dec,7404.78,8722.155336,6087.722697,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5036,5036,Salunkhe Vihar Society,2030,Jan-Mar,7896.486667,9301.340934,6491.971552,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5037,5037,Salunkhe Vihar Society,2030,Apr-Jun,7532.786667,8872.935512,6192.961353,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5038,5038,Salunkhe Vihar Society,2030,Jul-Sep,7557.203333,8901.696118,6213.035129,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5039,5039,Salunkhe Vihar Society,2030,Oct-Dec,7600.126,8952.255104,6248.32332,Salunkhe Vihar Society,18.47989646,73.90492004,Salunkhe Vihar Society,Moderate
5040,5040,Sangamvadi,2024,Jan-Mar,14691.68,18275.52285,11160.14027,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5041,5041,Sangamvadi,2024,Apr-Jun,14590.4125,18149.55247,11083.21514,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5042,5042,Sangamvadi,2024,Jul-Sep,13956.1575,17360.57927,10601.42035,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5043,5043,Sangamvadi,2024,Oct-Dec,14419.2825,17936.67755,10953.22083,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5044,5044,Sangamvadi,2025,Jan-Mar,14537.525,18083.76376,11043.04057,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5045,5045,Sangamvadi,2025,Apr-Jun,14268.92,17749.63609,10839.00199,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5046,5046,Sangamvadi,2025,Jul-Sep,11789.8625,14665.84499,8955.852516,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5047,5047,Sangamvadi,2025,Oct-Dec,13610.295,16930.34815,10338.69519,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5048,5048,Sangamvadi,2026,Jan-Mar,7984,9931.592196,6064.831247,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5049,5049,Sangamvadi,2026,Apr-Jun,8057.5,10023.02156,6120.663549,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5050,5050,Sangamvadi,2026,Jul-Sep,8068.4,10036.58047,6128.943441,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5051,5051,Sangamvadi,2026,Oct-Dec,8156.84,10146.59425,6196.124513,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5052,5052,Sangamvadi,2027,Jan-Mar,8455.46,10518.05869,6422.963179,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5053,5053,Sangamvadi,2027,Apr-Jun,8560.55,10648.78401,6502.791976,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5054,5054,Sangamvadi,2027,Jul-Sep,8649.26,10759.13366,6570.178146,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5055,5055,Sangamvadi,2027,Oct-Dec,8705.07,10828.55778,6612.572714,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5056,5056,Sangamvadi,2028,Jan-Mar,9799.63,12190.12135,7444.025831,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5057,5057,Sangamvadi,2028,Apr-Jun,9522.7725,11845.72809,7233.718464,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5058,5058,Sangamvadi,2028,Jul-Sep,9545.93,11874.53456,7251.309437,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5059,5059,Sangamvadi,2028,Oct-Dec,9868.2,12275.4181,7496.113191,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5060,5060,Sangamvadi,2029,Jan-Mar,11041.76,13735.25269,8387.576537,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5061,5061,Sangamvadi,2029,Apr-Jun,11096.89,13803.83093,8429.454562,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5062,5062,Sangamvadi,2029,Jul-Sep,10875.76,13528.75916,8261.479094,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5063,5063,Sangamvadi,2029,Oct-Dec,11224.88,13963.04241,8526.678729,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5064,5064,Sangamvadi,2030,Jan-Mar,14691.68,18275.52285,11160.14027,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5065,5065,Sangamvadi,2030,Apr-Jun,14590.4125,18149.55247,11083.21514,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5066,5066,Sangamvadi,2030,Jul-Sep,13956.1575,17360.57927,10601.42035,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5067,5067,Sangamvadi,2030,Oct-Dec,14419.2825,17936.67755,10953.22083,Sangamvadi,18.53947851,73.86552484,Sangamvadi,Low
5068,5068,Saswad Road,2024,Jan-Mar,7846.38,10480.1966,5857.238749,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5069,5069,Saswad Road,2024,Apr-Jun,8047.75,10749.16104,6007.5593,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5070,5070,Saswad Road,2024,Jul-Sep,8204.7425,10958.85166,6124.752522,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5071,5071,Saswad Road,2024,Oct-Dec,7792.16,10407.77642,5816.764099,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5072,5072,Saswad Road,2025,Jan-Mar,8104.5975,10825.0907,6049.995351,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5073,5073,Saswad Road,2025,Apr-Jun,8500.1375,11353.40273,6345.26173,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5074,5074,Saswad Road,2025,Jul-Sep,7218.8025,9641.958384,5388.758857,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5075,5075,Saswad Road,2025,Oct-Dec,7509.755,10030.57573,5605.951787,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5076,5076,Saswad Road,2026,Jan-Mar,5331.3,7120.872573,3979.758429,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5077,5077,Saswad Road,2026,Apr-Jun,5312.25,7095.428005,3965.537808,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5078,5078,Saswad Road,2026,Jul-Sep,5217.99,6969.527484,3895.173726,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5079,5079,Saswad Road,2026,Oct-Dec,5543.31,7404.04857,4138.021626,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5080,5080,Saswad Road,2027,Jan-Mar,5429.67,7252.262709,4053.190582,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5081,5081,Saswad Road,2027,Apr-Jun,5439.44,7265.312233,4060.483782,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5082,5082,Saswad Road,2027,Jul-Sep,5457.5,7289.434484,4073.965379,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5083,5083,Saswad Road,2027,Oct-Dec,5705.27,7620.374142,4258.923034,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5084,5084,Saswad Road,2028,Jan-Mar,6099.87,8147.430642,4553.487714,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5085,5085,Saswad Road,2028,Apr-Jun,6093.51,8138.935763,4548.740042,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5086,5086,Saswad Road,2028,Jul-Sep,6202.715,8284.797914,4630.260406,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5087,5087,Saswad Road,2028,Oct-Dec,6847.42,9145.912868,5111.525793,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5088,5088,Saswad Road,2029,Jan-Mar,6848.39,9147.208471,5112.249888,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5089,5089,Saswad Road,2029,Apr-Jun,7028.05,9387.175452,5246.364156,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5090,5090,Saswad Road,2029,Jul-Sep,7235.155,9663.799974,5400.965824,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5091,5091,Saswad Road,2029,Oct-Dec,7646.54,10213.27574,5708.060326,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5092,5092,Saswad Road,2030,Jan-Mar,7846.38,10480.1966,5857.238749,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5093,5093,Saswad Road,2030,Apr-Jun,8047.75,10749.16104,6007.5593,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5094,5094,Saswad Road,2030,Jul-Sep,8204.7425,10958.85166,6124.752522,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5095,5095,Saswad Road,2030,Oct-Dec,7792.16,10407.77642,5816.764099,Saswad Road,18.4985042,73.94091235,Saswad Road,Low
5096,5096,Satara Road,2024,Jan-Mar,5869.55,7426.153646,4312.87179,Satara Road,17.7674338,74.1126563,Satara Road,High
5097,5097,Satara Road,2024,Apr-Jun,6677.44,8448.295934,4906.499238,Satara Road,17.7674338,74.1126563,Satara Road,High
5098,5098,Satara Road,2024,Jul-Sep,6776.904333,8574.138192,4979.584384,Satara Road,17.7674338,74.1126563,Satara Road,High
5099,5099,Satara Road,2024,Oct-Dec,6732.344333,8517.760887,4946.842254,Satara Road,17.7674338,74.1126563,Satara Road,High
5100,5100,Satara Road,2025,Jan-Mar,6683.14,8455.507573,4910.687527,Satara Road,17.7674338,74.1126563,Satara Road,High
5101,5101,Satara Road,2025,Apr-Jun,7446.893333,9421.808159,5471.883906,Satara Road,17.7674338,74.1126563,Satara Road,High
5102,5102,Satara Road,2025,Jul-Sep,6916.367333,8750.586755,5082.060049,Satara Road,17.7674338,74.1126563,Satara Road,High
5103,5103,Satara Road,2025,Oct-Dec,7043.435667,8911.353589,5175.428268,Satara Road,17.7674338,74.1126563,Satara Road,High
5104,5104,Satara Road,2026,Jan-Mar,5664.74,7167.028069,4162.379968,Satara Road,17.7674338,74.1126563,Satara Road,High
5105,5105,Satara Road,2026,Apr-Jun,5587.77,7069.645639,4105.823377,Satara Road,17.7674338,74.1126563,Satara Road,High
5106,5106,Satara Road,2026,Jul-Sep,5446.49,6890.898207,4002.012603,Satara Road,17.7674338,74.1126563,Satara Road,High
5107,5107,Satara Road,2026,Oct-Dec,5882.19,7442.145772,4322.159503,Satara Road,17.7674338,74.1126563,Satara Road,High
5108,5108,Satara Road,2027,Jan-Mar,5614.8,7103.84399,4125.684682,Satara Road,17.7674338,74.1126563,Satara Road,High
5109,5109,Satara Road,2027,Apr-Jun,5555.86,7029.273112,4082.376309,Satara Road,17.7674338,74.1126563,Satara Road,High
5110,5110,Satara Road,2027,Jul-Sep,5468.05,6918.175915,4017.854621,Satara Road,17.7674338,74.1126563,Satara Road,High
5111,5111,Satara Road,2027,Oct-Dec,5865.8,7421.409147,4310.116337,Satara Road,17.7674338,74.1126563,Satara Road,High
5112,5112,Satara Road,2028,Jan-Mar,5583.32,7064.015499,4102.553572,Satara Road,17.7674338,74.1126563,Satara Road,High
5113,5113,Satara Road,2028,Apr-Jun,5514.79,6977.311355,4052.198587,Satara Road,17.7674338,74.1126563,Satara Road,High
5114,5114,Satara Road,2028,Jul-Sep,5639.56,7135.170338,4143.87802,Satara Road,17.7674338,74.1126563,Satara Road,High
5115,5115,Satara Road,2028,Oct-Dec,6297.09,7967.07718,4627.022824,Satara Road,17.7674338,74.1126563,Satara Road,High
5116,5116,Satara Road,2029,Jan-Mar,5332.07,6746.134043,3917.938221,Satara Road,17.7674338,74.1126563,Satara Road,High
5117,5117,Satara Road,2029,Apr-Jun,5488.23,6943.707648,4032.682632,Satara Road,17.7674338,74.1126563,Satara Road,High
5118,5118,Satara Road,2029,Jul-Sep,5526.178,6991.719451,4060.566347,Satara Road,17.7674338,74.1126563,Satara Road,High
5119,5119,Satara Road,2029,Oct-Dec,5992.938,7582.264122,4403.535746,Satara Road,17.7674338,74.1126563,Satara Road,High
5120,5120,Satara Road,2030,Jan-Mar,5869.55,7426.153646,4312.87179,Satara Road,17.7674338,74.1126563,Satara Road,High
5121,5121,Satara Road,2030,Apr-Jun,6677.44,8448.295934,4906.499238,Satara Road,17.7674338,74.1126563,Satara Road,High
5122,5122,Satara Road,2030,Jul-Sep,6776.904333,8574.138192,4979.584384,Satara Road,17.7674338,74.1126563,Satara Road,High
5123,5123,Satara Road,2030,Oct-Dec,6732.344333,8517.760887,4946.842254,Satara Road,17.7674338,74.1126563,Satara Road,High
5124,5124,Senapati Bapat Road,2024,Jan-Mar,15218.49,18130.0164,12307.09265,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5125,5125,Senapati Bapat Road,2024,Apr-Jun,15189.57,18095.56357,12283.70524,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5126,5126,Senapati Bapat Road,2024,Jul-Sep,15472.89,18433.08696,12512.82426,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5127,5127,Senapati Bapat Road,2024,Oct-Dec,15140.96167,18037.65573,12244.396,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5128,5128,Senapati Bapat Road,2025,Jan-Mar,15678.27667,18677.76719,12678.9191,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5129,5129,Senapati Bapat Road,2025,Apr-Jun,15648.99,18642.87754,12655.23517,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5130,5130,Senapati Bapat Road,2025,Jul-Sep,16008.78,19071.50079,12946.19497,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5131,5131,Senapati Bapat Road,2025,Oct-Dec,14681.59567,17490.40609,11872.90974,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
5132,5132,Senapati Bapat Road,2026,Jan-Mar,12635.24,15052.55176,10218.03539,Senapati Bapat Road,18.53064123,73.83019414,Senapati Bapat Road,Low
