location,year,quarter,avg_price,max_price,min_price
South Bopal,2027,Jan-Mar,4114.129999999999,5003.4391786633405,3224.7485491563534
South Bopal,2027,Apr-Jun,4165.249999999999,5065.6092634232455,3264.81756638062
South Bopal,2027,Jul-Sep,4152.505000000005,5050.109307823389,3254.8277458696057
South Bopal,2027,Oct-Dec,4257.865000000005,5178.243895661881,3337.4113071909824
South Bopal,2028,Jan-Mar,4281.920000000006,5207.498617666959,3356.266162616056
South Bopal,2028,Apr-Jun,4299.990000000004,5229.474623762643,3370.4298390879344
South Bopal,2028,Jul-Sep,4276.160333333333,5200.493943080576,3351.7516050481186
South Bopal,2028,Oct-Dec,4339.097499999996,5277.035589915763,3401.0831859403934
South Bopal,2029,Jan-Mar,4473.429999999996,5440.405365170262,3506.376050891074
South Bopal,2029,Apr-Jun,4517.079999999997,5493.490736840253,3540.5899124294015
South Bopal,2029,Jul-Sep,4580.634999999993,5570.783767687583,3590.405765122831
South Bopal,2029,Oct-Dec,4591.71,5584.252736559188,3599.086601698712
South Bopal,2030,Jan-Mar,4627.430000000001,5627.693961669201,3627.0847491018976
South Bopal,2030,Apr-Jun,4670.050000000005,5679.526688830144,3660.4912732431026
South Bopal,2030,Jul-Sep,4614.377499999999,5611.820036956196,3616.853903105813
South Bopal,2030,Oct-Dec,4690.503571428569,5704.401498481095,3676.5232471450763
Thaltej,2024,Jan-Mar,7275.73,8903.22492039985,5648.275893496236
Thaltej,2024,Apr-Jun,7249.679999999995,8871.347842886467,5628.052824879671
Thaltej,2024,Jul-Sep,7348.379999999994,8992.12586786038,5704.675353572747
Thaltej,2024,Oct-Dec,7050.970000000005,8628.188761401507,5473.790791682097
Thaltej,2025,Jan-Mar,7886.2199999999975,9650.274327353503,6122.209911144019
Thaltej,2025,Apr-Jun,7846.37000000001,9601.510352731324,6091.273662223876
Thaltej,2025,Jul-Sep,7265.210000000011,8890.351720574885,5640.10903430829
Thaltej,2025,Oct-Dec,6551.7000000000135,8017.2379556393425,5086.198796741958
Thaltej,2026,Jan-Mar,5868.489999999996,7181.201943051391,4555.810976798713
Thaltej,2026,Apr-Jun,5911.739999999994,7234.126457540971,4589.386704924098
Thaltej,2026,Jul-Sep,6026.939999999998,7375.095337753692,4678.818470936689
Thaltej,2026,Oct-Dec,6048.470000000002,7401.4413446198405,4695.532584845121
Thaltej,2027,Jan-Mar,6052.849999999992,7406.801098919583,4698.932855115384
Thaltej,2027,Apr-Jun,6095.59999999999,7459.113769311018,4732.120424534116
Thaltej,2027,Jul-Sep,6188.139999999994,7572.353874995786,4803.960837961245
Thaltej,2027,Oct-Dec,6259.939999999997,7660.214687489479,4859.700428236453
Thaltej,2028,Jan-Mar,6724.100000000003,8228.201800679886,5220.035918795511
Thaltej,2028,Apr-Jun,6801.290000000005,8322.658292551587,5279.959859928426
Thaltej,2028,Jul-Sep,6774.119999999999,8289.410684258355,5258.86731580896
Thaltej,2028,Oct-Dec,6721.379999999993,8224.873368785962,5217.924335431317
Thaltej,2029,Jan-Mar,7058.7500000000055,8637.709055568652,5479.8305411576
Thaltej,2029,Apr-Jun,7122.1699999999955,8715.31536097741,5529.064591509315
Thaltej,2029,Jul-Sep,7350.709999999997,8994.977061357744,5706.484173145747
Thaltej,2029,Oct-Dec,7390.930000000006,9044.193800612575,5737.707659508829
Thaltej,2030,Jan-Mar,7275.73,8903.22492039985,5648.275893496236
Thaltej,2030,Apr-Jun,7249.679999999995,8871.347842886467,5628.052824879671
Thaltej,2030,Jul-Sep,7348.379999999994,8992.12586786038,5704.675353572747
Thaltej,2030,Oct-Dec,7050.970000000005,8628.188761401507,5473.790791682097
Thaltej,2024,Jan-Mar,7275.73,8903.22492039985,5648.275893496236
Thaltej,2024,Apr-Jun,7249.679999999995,8871.347842886467,5628.052824879671
Thaltej,2024,Jul-Sep,7348.379999999994,8992.12586786038,5704.675353572747
Thaltej,2024,Oct-Dec,7050.970000000005,8628.188761401507,5473.790791682097
Thaltej,2025,Jan-Mar,7886.2199999999975,9650.274327353503,6122.209911144019
Thaltej,2025,Apr-Jun,7846.37000000001,9601.510352731324,6091.273662223876
Thaltej,2025,Jul-Sep,7265.210000000011,8890.351720574885,5640.10903430829
Thaltej,2025,Oct-Dec,6551.7000000000135,8017.2379556393425,5086.198796741958
Thaltej,2026,Jan-Mar,5868.489999999996,7181.201943051391,4555.810976798713
Thaltej,2026,Apr-Jun,5911.739999999994,7234.126457540971,4589.386704924098
Thaltej,2026,Jul-Sep,6026.939999999998,7375.095337753692,4678.818470936689
Thaltej,2026,Oct-Dec,6048.470000000002,7401.4413446198405,4695.532584845121
Thaltej,2027,Jan-Mar,6052.849999999992,7406.801098919583,4698.932855115384
Thaltej,2027,Apr-Jun,6095.59999999999,7459.113769311018,4732.120424534116
Thaltej,2027,Jul-Sep,6188.139999999994,7572.353874995786,4803.960837961245
Thaltej,2027,Oct-Dec,6259.939999999997,7660.214687489479,4859.700428236453
Thaltej,2028,Jan-Mar,6724.100000000003,8228.201800679886,5220.035918795511
Thaltej,2028,Apr-Jun,6801.290000000005,8322.658292551587,5279.959859928426
Thaltej,2028,Jul-Sep,6774.119999999999,8289.410684258355,5258.86731580896
Thaltej,2028,Oct-Dec,6721.379999999993,8224.873368785962,5217.924335431317
Thaltej,2029,Jan-Mar,7058.7500000000055,8637.709055568652,5479.8305411576
Thaltej,2029,Apr-Jun,7122.1699999999955,8715.31536097741,5529.064591509315
Thaltej,2029,Jul-Sep,7350.709999999997,8994.977061357744,5706.484173145747
Thaltej,2029,Oct-Dec,7390.930000000006,9044.193800612575,5737.707659508829
Thaltej,2030,Jan-Mar,7275.73,8903.22492039985,5648.275893496236
Thaltej,2030,Apr-Jun,7249.679999999995,8871.347842886467,5628.052824879671
Thaltej,2030,Jul-Sep,7348.379999999994,8992.12586786038,5704.675353572747
Thaltej,2030,Oct-Dec,7050.970000000005,8628.188761401507,5473.790791682097
Thaltej Shilaj Road,2024,Jan-Mar,6941.57000000001,8605.648661445788,5277.367975996548
Thaltej Shilaj Road,2024,Apr-Jun,6551.1100000000115,8121.5850308336785,4980.518545693662
Thaltej Shilaj Road,2024,Jul-Sep,6458.160000000009,8006.3524475590875,4909.852780835152
Thaltej Shilaj Road,2024,Oct-Dec,6637.030000000006,8228.102336427568,5045.839713166956
Thaltej Shilaj Road,2025,Jan-Mar,6702.519999999998,8309.292028505586,5095.628857229174
Thaltej Shilaj Road,2025,Apr-Jun,6628.49,8217.515071649024,5039.347129714648
Thaltej Shilaj Road,2025,Jul-Sep,6038.0100000000075,7485.481335533068,4590.431359583914
Thaltej Shilaj Road,2025,Oct-Dec,6207.291428571431,7695.344017778339,4719.128526085697
Thaltej Shilaj Road,2026,Jan-Mar,5865.789999999998,7271.975628254416,4459.500127481353
Thaltej Shilaj Road,2026,Apr-Jun,5909.7599999999975,7326.486404871775,4492.92856944831
Thaltej Shilaj Road,2026,Jul-Sep,6007.850000000006,7448.091182638374,4567.502048468984
Thaltej Shilaj Road,2026,Oct-Dec,6046.2500000000055,7495.696682345143,4596.695866334145
Thaltej Shilaj Road,2027,Jan-Mar,6054.379999999993,7505.775659236169,4602.876744960275
Thaltej Shilaj Road,2027,Apr-Jun,6085.769999999995,7544.690675793347,4626.741170553699
Thaltej Shilaj Road,2027,Jul-Sep,6177.3200000000015,7658.187641891133,4696.342577469212
Thaltej Shilaj Road,2027,Oct-Dec,6236.929999999996,7732.087741826556,4741.661418170829
Thaltej Shilaj Road,2028,Jan-Mar,6493.069999999995,8049.631301589365,4936.393306399536
Thaltej Shilaj Road,2028,Apr-Jun,6608.850000000004,8193.166842111505,5024.415708285699
Thaltej Shilaj Road,2028,Jul-Sep,6543.090000000003,8111.642423863661,4974.421295191609
Thaltej Shilaj Road,2028,Oct-Dec,6687.149999999997,8290.23743135733,5083.943727526374
Thaltej Shilaj Road,2029,Jan-Mar,7005.3600000000115,8684.73081838055,5325.864685413701
Thaltej Shilaj Road,2029,Apr-Jun,7033.450000000011,8719.554737306675,5347.220267284335
Thaltej Shilaj Road,2029,Jul-Sep,7288.7600000000075,9036.069324028942,5541.321143303977
Thaltej Shilaj Road,2029,Oct-Dec,7430.649999999998,9211.974124898552,5649.193820827087
Thaltej Shilaj Road,2030,Jan-Mar,6941.57000000001,8605.648661445788,5277.367975996548
Thaltej Shilaj Road,2030,Apr-Jun,6551.1100000000115,8121.5850308336785,4980.518545693662
Thaltej Shilaj Road,2030,Jul-Sep,6458.160000000009,8006.3524475590875,4909.852780835152
Thaltej Shilaj Road,2030,Oct-Dec,6637.030000000006,8228.102336427568,5045.839713166956
Thaltej Shilaj Road,2024,Jan-Mar,6941.57000000001,8605.648661445788,5277.367975996548
Thaltej Shilaj Road,2024,Apr-Jun,6551.1100000000115,8121.5850308336785,4980.518545693662
Thaltej Shilaj Road,2024,Jul-Sep,6458.160000000009,8006.3524475590875,4909.852780835152
Thaltej Shilaj Road,2024,Oct-Dec,6637.030000000006,8228.102336427568,5045.839713166956
Thaltej Shilaj Road,2025,Jan-Mar,6702.519999999998,8309.292028505586,5095.628857229174
Thaltej Shilaj Road,2025,Apr-Jun,6628.49,8217.515071649024,5039.347129714648
Thaltej Shilaj Road,2025,Jul-Sep,6038.0100000000075,7485.481335533068,4590.431359583914
Thaltej Shilaj Road,2025,Oct-Dec,6207.291428571431,7695.344017778339,4719.128526085697
Thaltej Shilaj Road,2026,Jan-Mar,5865.789999999998,7271.975628254416,4459.500127481353
Thaltej Shilaj Road,2026,Apr-Jun,5909.7599999999975,7326.486404871775,4492.92856944831
Thaltej Shilaj Road,2026,Jul-Sep,6007.850000000006,7448.091182638374,4567.502048468984
Thaltej Shilaj Road,2026,Oct-Dec,6046.2500000000055,7495.696682345143,4596.695866334145
Thaltej Shilaj Road,2027,Jan-Mar,6054.379999999993,7505.775659236169,4602.876744960275
Thaltej Shilaj Road,2027,Apr-Jun,6085.769999999995,7544.690675793347,4626.741170553699
Thaltej Shilaj Road,2027,Jul-Sep,6177.3200000000015,7658.187641891133,4696.342577469212
Thaltej Shilaj Road,2027,Oct-Dec,6236.929999999996,7732.087741826556,4741.661418170829
Thaltej Shilaj Road,2028,Jan-Mar,6493.069999999995,8049.631301589365,4936.393306399536
Thaltej Shilaj Road,2028,Apr-Jun,6608.850000000004,8193.166842111505,5024.415708285699
Thaltej Shilaj Road,2028,Jul-Sep,6543.090000000003,8111.642423863661,4974.421295191609
Thaltej Shilaj Road,2028,Oct-Dec,6687.149999999997,8290.23743135733,5083.943727526374
Thaltej Shilaj Road,2029,Jan-Mar,7005.3600000000115,8684.73081838055,5325.864685413701
Thaltej Shilaj Road,2029,Apr-Jun,7033.450000000011,8719.554737306675,5347.220267284335
Thaltej Shilaj Road,2029,Jul-Sep,7288.7600000000075,9036.069324028942,5541.321143303977
Thaltej Shilaj Road,2029,Oct-Dec,7430.649999999998,9211.974124898552,5649.193820827087
Thaltej Shilaj Road,2030,Jan-Mar,6941.57000000001,8605.648661445788,5277.367975996548
Thaltej Shilaj Road,2030,Apr-Jun,6551.1100000000115,8121.5850308336785,4980.518545693662
Thaltej Shilaj Road,2030,Jul-Sep,6458.160000000009,8006.3524475590875,4909.852780835152
Thaltej Shilaj Road,2030,Oct-Dec,6637.030000000006,8228.102336427568,5045.839713166956
Tragad Road,2024,Jan-Mar,4057.233333333332,5366.485578373102,3377.188768148081
Tragad Road,2024,Apr-Jun,4138.103333333331,5473.451989488154,3444.5039145155065
Tragad Road,2024,Jul-Sep,4170.253333333328,5515.97666016144,3471.265160412781
Tragad Road,2024,Oct-Dec,4282.866666666669,5664.929845648898,3565.0030485821594
Tragad Road,2025,Jan-Mar,4250.4436666666725,5622.044079016241,3538.014561001217
Tragad Road,2025,Apr-Jun,4196.297833333338,5550.425611494284,3492.944266750942
Tragad Road,2025,Jul-Sep,3630.2841666666654,4801.76169946997,3021.801781062419
Tragad Road,2025,Oct-Dec,3490.534333333331,4616.915178812203,2905.475819820217
Tragad Road,2026,Jan-Mar,2700.5599999999995,3572.0194287234976,2247.9113598864537
Tragad Road,2026,Apr-Jun,2770.599999999999,3664.6610440876416,2306.211753747892
Tragad Road,2026,Jul-Sep,2762.799999999999,3654.344016677014,2299.719134214494
Tragad Road,2026,Oct-Dec,2800.5799999999995,3704.315464827463,2331.166719595493
Tragad Road,2027,Jan-Mar,2932.739999999998,3879.1229446464977,2441.175001330611
Tragad Road,2027,Apr-Jun,2958.6599999999967,3913.407220349503,2462.7504754723645
Tragad Road,2027,Jul-Sep,2992.3800000000015,3958.008523463144,2490.818569147522
Tragad Road,2027,Oct-Dec,3042.2599999999975,4023.984591058277,2532.3380386764816
Tragad Road,2028,Jan-Mar,3245.050000000001,4292.214076776369,2701.1378226736456
Tragad Road,2028,Apr-Jun,3242.440000000003,4288.761840681277,2698.965292291318
Tragad Road,2028,Jul-Sep,3325.7116666666675,4398.9049262618655,2768.279555057808
Tragad Road,2028,Oct-Dec,3423.0480000000043,4527.651287678529,2849.301065200039
Tragad Road,2029,Jan-Mar,3642.420000000001,4817.813715514948,3031.9034924155067
Tragad Road,2029,Apr-Jun,3743.939999999997,4952.0937953517205,3116.4074328040424
Tragad Road,2029,Jul-Sep,3845.3900000000035,5086.281286480977,3200.85310609421
Tragad Road,2029,Oct-Dec,3918.1800000000044,5182.560315355279,3261.4425645347324
Tragad Road,2030,Jan-Mar,4057.233333333332,5366.485578373102,3377.188768148081
Tragad Road,2030,Apr-Jun,4138.103333333331,5473.451989488154,3444.5039145155065
Tragad Road,2030,Jul-Sep,4170.253333333328,5515.97666016144,3471.265160412781
Tragad Road,2030,Oct-Dec,4282.866666666669,5664.929845648898,3565.0030485821594
Tragad Road,2024,Jan-Mar,4057.233333333332,5366.485578373102,3377.188768148081
Tragad Road,2024,Apr-Jun,4138.103333333331,5473.451989488154,3444.5039145155065
Tragad Road,2024,Jul-Sep,4170.253333333328,5515.97666016144,3471.265160412781
Tragad Road,2024,Oct-Dec,4282.866666666669,5664.929845648898,3565.0030485821594
Tragad Road,2025,Jan-Mar,4250.4436666666725,5622.044079016241,3538.014561001217
Tragad Road,2025,Apr-Jun,4196.297833333338,5550.425611494284,3492.944266750942
Tragad Road,2025,Jul-Sep,3630.2841666666654,4801.76169946997,3021.801781062419
Tragad Road,2025,Oct-Dec,3490.534333333331,4616.915178812203,2905.475819820217
Tragad Road,2026,Jan-Mar,2700.5599999999995,3572.0194287234976,2247.9113598864537
Tragad Road,2026,Apr-Jun,2770.599999999999,3664.6610440876416,2306.211753747892
Tragad Road,2026,Jul-Sep,2762.799999999999,3654.344016677014,2299.719134214494
Tragad Road,2026,Oct-Dec,2800.5799999999995,3704.315464827463,2331.166719595493
Tragad Road,2027,Jan-Mar,2932.739999999998,3879.1229446464977,2441.175001330611
Tragad Road,2027,Apr-Jun,2958.6599999999967,3913.407220349503,2462.7504754723645
Tragad Road,2027,Jul-Sep,2992.3800000000015,3958.008523463144,2490.818569147522
Tragad Road,2027,Oct-Dec,3042.2599999999975,4023.984591058277,2532.3380386764816
Tragad Road,2028,Jan-Mar,3245.050000000001,4292.214076776369,2701.1378226736456
Tragad Road,2028,Apr-Jun,3242.440000000003,4288.761840681277,2698.965292291318
Tragad Road,2028,Jul-Sep,3325.7116666666675,4398.9049262618655,2768.279555057808
Tragad Road,2028,Oct-Dec,3423.0480000000043,4527.651287678529,2849.301065200039
Tragad Road,2029,Jan-Mar,3642.420000000001,4817.813715514948,3031.9034924155067
Tragad Road,2029,Apr-Jun,3743.939999999997,4952.0937953517205,3116.4074328040424
Tragad Road,2029,Jul-Sep,3845.3900000000035,5086.281286480977,3200.85310609421
Tragad Road,2029,Oct-Dec,3918.1800000000044,5182.560315355279,3261.4425645347324
Tragad Road,2030,Jan-Mar,4057.233333333332,5366.485578373102,3377.188768148081
Tragad Road,2030,Apr-Jun,4138.103333333331,5473.451989488154,3444.5039145155065
Tragad Road,2030,Jul-Sep,4170.253333333328,5515.97666016144,3471.265160412781
Tragad Road,2030,Oct-Dec,4282.866666666669,5664.929845648898,3565.0030485821594
Ullaria Road,2024,Jan-Mar,4202.8800000000065,5177.951170898679,3355.4374783093263
Ullaria Road,2024,Apr-Jun,4433.130000000006,5461.6193358473365,3539.2613037292094
Ullaria Road,2024,Jul-Sep,4558.74,5616.370945833002,3639.5440864045213
Ullaria Road,2024,Oct-Dec,4633.070000000006,5707.945559082234,3698.8866485911058
Ullaria Road,2025,Jan-Mar,4676.829999999995,5761.85791043142,3733.8231549988027
Ullaria Road,2025,Apr-Jun,4723.459999999994,5819.306103836656,3771.0509724986023
Ullaria Road,2025,Jul-Sep,4566.541666666668,5625.982604755369,3645.7726736415148
Ullaria Road,2025,Oct-Dec,4568.449999999996,5628.333672789138,3647.2962225384035
Ullaria Road,2026,Jan-Mar,2938.529999999999,3620.271065131735,2346.0231301241733
Ullaria Road,2026,Apr-Jun,3038.8499999999967,3743.865376999917,2426.1152307370826
Ullaria Road,2026,Jul-Sep,3071.3599999999947,3783.9177202897336,2452.0701170102643
Ullaria Road,2026,Oct-Dec,3041.9899999999975,3747.7338592493807,2428.6221007124077
Ullaria Road,2027,Jan-Mar,3264.000000000003,4021.2503382949976,2605.8673883626548
Ullaria Road,2027,Apr-Jun,3356.6000000000063,4135.333604632659,2679.7961016477007
Ullaria Road,2027,Jul-Sep,3431.290000000006,4227.351738139783,2739.4260756785848
Ullaria Road,2027,Oct-Dec,3493.899999999998,4304.487302992913,2789.4117856005714
Ullaria Road,2028,Jan-Mar,3666.040000000002,4516.563906312189,2926.842549152274
Ullaria Road,2028,Apr-Jun,3671.7999999999975,4523.660230438587,2931.441138661146
Ullaria Road,2028,Jul-Sep,3778.2199999999984,4654.769746676748,3016.403273302554
Ullaria Road,2028,Oct-Dec,3869.2499999999955,4766.918771889671,3089.078551599933
Ullaria Road,2029,Jan-Mar,3805.069999999998,4687.848965911802,3037.8394066902792
Ullaria Road,2029,Apr-Jun,4015.749999999995,4947.406876840717,3206.0392049072634
Ullaria Road,2029,Jul-Sep,4015.4299999999994,4947.012636611478,3205.7837277123294
Ullaria Road,2029,Oct-Dec,4075.2000000000016,5020.649319430075,3253.502077529254
Ullaria Road,2030,Jan-Mar,4202.8800000000065,5177.951170898679,3355.4374783093263
Ullaria Road,2030,Apr-Jun,4433.130000000006,5461.6193358473365,3539.2613037292094
Ullaria Road,2030,Jul-Sep,4558.74,5616.370945833002,3639.5440864045213
Ullaria Road,2030,Oct-Dec,4633.070000000006,5707.945559082234,3698.8866485911058
Umiya Dham Road,2024,Jan-Mar,4100.933333333329,5084.708075443241,3558.049735179863
Umiya Dham Road,2024,Apr-Jun,4203.8833333333405,5212.354797254603,3647.371162880096
Umiya Dham Road,2024,Jul-Sep,4221.360833333338,5234.024982591733,3662.5349827210907
Umiya Dham Road,2024,Oct-Dec,4238.3849999999975,5255.133084258261,3677.3054817213106
Umiya Dham Road,2025,Jan-Mar,4237.22083333333,5253.689645126235,3676.2954280180784
Umiya Dham Road,2025,Apr-Jun,4267.5833333333285,5291.335818909594,3702.6385251385045
Umiya Dham Road,2025,Jul-Sep,3399.254833333333,4214.703604433012,2949.2597846548465
Umiya Dham Road,2025,Oct-Dec,3313.9854999999975,4108.978972368521,2875.2784481577146
Umiya Dham Road,2026,Jan-Mar,2716.980000000001,3368.757554414718,2357.304833734353
Umiya Dham Road,2026,Apr-Jun,2779.15,3445.8415436814626,2411.2447381551665
Umiya Dham Road,2026,Jul-Sep,2719.1000000000017,3371.3861221683865,2359.1441870779618
Umiya Dham Road,2026,Oct-Dec,2763.660000000005,3426.635640613399,2397.8053120738064
Umiya Dham Road,2027,Jan-Mar,2869.0000000000023,3557.245700599868,2489.200350383095
Umiya Dham Road,2027,Apr-Jun,2903.8500000000026,3600.455882776901,2519.436890017411
Umiya Dham Road,2027,Jul-Sep,2995.6500000000033,3714.2778260724986,2599.084360273657
Umiya Dham Road,2027,Oct-Dec,3118.7500000000027,3866.908340448184,2705.888320933175
Umiya Dham Road,2028,Jan-Mar,3386.385000000003,4198.7464209919435,2938.0936662711947
Umiya Dham Road,2028,Apr-Jun,3386.735000000003,4199.180382649389,2938.3973330967906
Umiya Dham Road,2028,Jul-Sep,3456.710000000003,4285.94171687716,2999.1090077283893
Umiya Dham Road,2028,Oct-Dec,3525.227333333337,4370.895704125877,3058.5559823330077
Umiya Dham Road,2029,Jan-Mar,3675.2499999999964,4556.907375785863,3188.7185736303427
Umiya Dham Road,2029,Apr-Jun,3775.6599999999967,4681.40477585461,3275.836247796243
Umiya Dham Road,2029,Jul-Sep,3844.6000000000017,4766.8828234668,3335.6499362435843
Umiya Dham Road,2029,Oct-Dec,3917.3350000000037,4857.066255336141,3398.7562406998827
Umiya Dham Road,2030,Jan-Mar,4100.933333333329,5084.708075443241,3558.049735179863
Umiya Dham Road,2030,Apr-Jun,4203.8833333333405,5212.354797254603,3647.371162880096
Umiya Dham Road,2030,Jul-Sep,4221.360833333338,5234.024982591733,3662.5349827210907
Umiya Dham Road,2030,Oct-Dec,4238.3849999999975,5255.133084258261,3677.3054817213106
University Road,2024,Jan-Mar,5899.560000000004,7664.089223568506,4839.909475802912
University Road,2024,Apr-Jun,6106.930000000005,7933.4825651552355,5010.032676176712
University Road,2024,Jul-Sep,5613.040000000001,7291.872508366547,4604.852816830537
University Road,2024,Oct-Dec,6027.809999999993,7830.698164391648,4945.123829122765
University Road,2025,Jan-Mar,5835.450000000006,7580.804239582758,4787.314604915301
University Road,2025,Apr-Jun,5917.900000000005,7687.914626879982,4854.955333423859
University Road,2025,Jul-Sep,3693.050000000003,4797.622993426573,3029.722163960354
University Road,2025,Oct-Dec,4945.633809523812,6424.848426541552,4057.322908583951
University Road,2026,Jan-Mar,3458.0800000000036,4492.374628317669,2836.9563425212286
University Road,2026,Apr-Jun,3492.8200000000047,4537.505190533628,2865.456511209978
University Road,2026,Jul-Sep,3525.900000000004,4580.4792549580325,2892.594841095522
University Road,2026,Oct-Dec,3597.130000000006,4673.013795736463,2951.0308519101336
University Road,2027,Jan-Mar,3765.209999999997,4891.365692606284,3088.9211326586824
University Road,2027,Apr-Jun,3852.260000000001,5004.451917157212,3160.3356313447985
University Road,2027,Jul-Sep,3972.7100000000046,5160.927916550193,3259.1509830592445
University Road,2027,Oct-Dec,4035.9700000000053,5243.108669739066,3311.0485268488314
University Road,2028,Jan-Mar,4435.350000000006,5761.941252865399,3638.6938167426824
University Road,2028,Apr-Jun,4541.650000000009,5900.035057227988,3725.900723237042
University Road,2028,Jul-Sep,4524.920000000009,5878.301196955307,3712.175685178241
University Road,2028,Oct-Dec,4743.043333333343,6161.664140701763,3891.1207569960916
University Road,2029,Jan-Mar,5056.909999999994,6569.406775345236,4148.612206212406
University Road,2029,Apr-Jun,5152.37,6693.418389309989,4226.926141244878
University Road,2029,Jul-Sep,5267.719999999997,6843.269003921689,4321.55753037116
University Road,2029,Oct-Dec,5416.970000000001,7037.158940903028,4443.999964936384
University Road,2030,Jan-Mar,5899.560000000004,7664.089223568506,4839.909475802912
University Road,2030,Apr-Jun,6106.930000000005,7933.4825651552355,5010.032676176712
University Road,2030,Jul-Sep,5613.040000000001,7291.872508366547,4604.852816830537
University Road,2030,Oct-Dec,6027.809999999993,7830.698164391648,4945.123829122765
Vaishnodevi Circle,2024,Jan-Mar,4831.139999999995,5718.404553454595,3943.7101819021427
Vaishnodevi Circle,2024,Apr-Jun,4860.420000000003,5753.061981168385,3967.6117525720315
Vaishnodevi Circle,2024,Jul-Sep,4815.8200000000015,5700.27095398141,3931.2043054450924
Vaishnodevi Circle,2024,Oct-Dec,5067.71333333333,5998.425837573722,4136.827471699831
Vaishnodevi Circle,2025,Jan-Mar,4919.29,5822.74376974455,4015.66795015864
Vaishnodevi Circle,2025,Apr-Jun,5024.620000000005,5947.418184399353,4101.649932353272
Vaishnodevi Circle,2025,Jul-Sep,4160.289999999999,4924.349383311524,3396.088300621733
Vaishnodevi Circle,2025,Oct-Dec,5020.676666666669,5942.750636928334,4098.430948051987
Vaishnodevi Circle,2026,Jan-Mar,3947.0800000000027,4671.982232940797,3222.0427445245505
Vaishnodevi Circle,2026,Apr-Jun,3971.1000000000026,4700.4136336814045,3241.6505221027805
Vaishnodevi Circle,2026,Jul-Sep,4071.360000000001,4819.086915873465,3323.493810195757
Vaishnodevi Circle,2026,Oct-Dec,4021.0699999999997,4759.560889926537,3282.4415564734754
Vaishnodevi Circle,2027,Jan-Mar,4120.979999999996,4877.819892757262,3363.999135900656
Vaishnodevi Circle,2027,Apr-Jun,4117.0199999999995,4873.132617697615,3360.766546424814
Vaishnodevi Circle,2027,Jul-Sep,4132.889999999997,4891.917227595757,3373.7213936424014
Vaishnodevi Circle,2027,Oct-Dec,4124.349999999996,4881.808811179238,3366.7501021970184
Vaishnodevi Circle,2028,Jan-Mar,4160.499999999996,4924.597950928321,3396.2597258212077
Vaishnodevi Circle,2028,Apr-Jun,4229.459999999997,5006.222821664055,3452.5524960874336
Vaishnodevi Circle,2028,Jul-Sep,4340.029999999999,5137.099590185663,3542.811945164241
Vaishnodevi Circle,2028,Oct-Dec,4422.7466666666705,5235.007612580643,3610.3344265136448
Vaishnodevi Circle,2029,Jan-Mar,4485.020000000009,5308.717774756063,3661.1688007457456
Vaishnodevi Circle,2029,Apr-Jun,4571.33000000001,5410.87906526072,3731.6245577306354
Vaishnodevi Circle,2029,Jul-Sep,4677.269999999996,5536.275509659537,3818.104489314207
Vaishnodevi Circle,2029,Oct-Dec,4737.650000000006,5607.7446177660395,3867.3933157161105
Vaishnodevi Circle,2030,Jan-Mar,4831.139999999995,5718.404553454595,3943.7101819021427
Vaishnodevi Circle,2030,Apr-Jun,4860.420000000003,5753.061981168385,3967.6117525720315
Vaishnodevi Circle,2030,Jul-Sep,4815.8200000000015,5700.27095398141,3931.2043054450924
Vaishnodevi Circle,2030,Oct-Dec,5067.71333333333,5998.425837573722,4136.827471699831
Vaishnodevi Circle,2024,Jan-Mar,4831.139999999995,5718.404553454595,3943.7101819021427
Vaishnodevi Circle,2024,Apr-Jun,4860.420000000003,5753.061981168385,3967.6117525720315
Vaishnodevi Circle,2024,Jul-Sep,4815.8200000000015,5700.27095398141,3931.2043054450924
Vaishnodevi Circle,2024,Oct-Dec,5067.71333333333,5998.425837573722,4136.827471699831
Vaishnodevi Circle,2025,Jan-Mar,4919.29,5822.74376974455,4015.66795015864
Vaishnodevi Circle,2025,Apr-Jun,5024.620000000005,5947.418184399353,4101.649932353272
Vaishnodevi Circle,2025,Jul-Sep,4160.289999999999,4924.349383311524,3396.088300621733
Vaishnodevi Circle,2025,Oct-Dec,5020.676666666669,5942.750636928334,4098.430948051987
Vaishnodevi Circle,2026,Jan-Mar,3947.0800000000027,4671.982232940797,3222.0427445245505
Vaishnodevi Circle,2026,Apr-Jun,3971.1000000000026,4700.4136336814045,3241.6505221027805
Vaishnodevi Circle,2026,Jul-Sep,4071.360000000001,4819.086915873465,3323.493810195757
Vaishnodevi Circle,2026,Oct-Dec,4021.0699999999997,4759.560889926537,3282.4415564734754
Vaishnodevi Circle,2027,Jan-Mar,4120.979999999996,4877.819892757262,3363.999135900656
Vaishnodevi Circle,2027,Apr-Jun,4117.0199999999995,4873.132617697615,3360.766546424814
Vaishnodevi Circle,2027,Jul-Sep,4132.889999999997,4891.917227595757,3373.7213936424014
Vaishnodevi Circle,2027,Oct-Dec,4124.349999999996,4881.808811179238,3366.7501021970184
Vaishnodevi Circle,2028,Jan-Mar,4160.499999999996,4924.597950928321,3396.2597258212077
Vaishnodevi Circle,2028,Apr-Jun,4229.459999999997,5006.222821664055,3452.5524960874336
Vaishnodevi Circle,2028,Jul-Sep,4340.029999999999,5137.099590185663,3542.811945164241
