Locality,Risk,location,year,quarter,avg_price,max_price,min_price,Location,Latitude,Longitude
Mahavir Enclave,Moderate,Mahavir Enclave,2029,Oct-Dec,5070.44,6185.24005,3955.792579,Mahavir Enclave,28.60436043,77.07428473
Mahavir Enclave,Moderate,Mahavir Enclave,2030,Jan-Mar,5029.43,6135.213485,3923.797909,Mahavir Enclave,28.60436043,77.07428473
Mahavir Enclave,Moderate,Mahavir Enclave,2030,Apr-Jun,5133.92,6262.676927,4005.317613,Mahavir Enclave,28.60436043,77.07428473
Mahavir Enclave,Moderate,Mahavir Enclave,2030,Jul-Sep,5191.65,6333.099594,4050.356683,Mahavir Enclave,28.60436043,77.07428473
Mahavir Enclave,Moderate,Mahavir Enclave,2030,Oct-Dec,5316.24,6485.082274,4147.557754,Mahavir Enclave,28.60436043,77.07428473
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2024,Jan-Mar,3967.15,5792.001073,2989.964343,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2024,Apr-Jun,4005.45,5847.918707,3018.830313,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2024,Jul-Sep,4106.7,5995.742739,3095.140483,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2024,Oct-Dec,4148.85,6057.281336,3126.908124,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2025,Jan-Mar,4344.95,6343.585461,3274.704907,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2025,Apr-Jun,4426.95,6463.304677,3336.506723,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2025,Jul-Sep,4589,6699.896128,3458.640679,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2025,Oct-Dec,4718.2,6888.526893,3556.016224,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2026,Jan-Mar,2381.4,3476.821233,1794.815191,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2026,Apr-Jun,2402.6,3507.773031,1810.793222,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2026,Jul-Sep,2426.7,3542.9588,1828.956926,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2026,Oct-Dec,2423.6,3538.43283,1826.620516,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2027,Jan-Mar,2612.2,3813.787027,1968.764694,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2027,Apr-Jun,2648.9,3867.368676,1996.424775,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2027,Jul-Sep,2706.7,3951.756123,2039.987519,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2027,Oct-Dec,2741.5,4002.563791,2066.215607,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2028,Jan-Mar,2851,4162.432744,2148.743642,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2028,Apr-Jun,2891,4220.832361,2178.89087,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2028,Jul-Sep,2952.5,4310.621773,2225.242232,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2028,Oct-Dec,2960.1,4321.717701,2230.970206,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2029,Jan-Mar,3282.8,4792.856616,2474.182964,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2029,Apr-Jun,3344.7,4883.230024,2520.835798,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2029,Jul-Sep,3449.9,5036.821018,2600.123007,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2029,Oct-Dec,3522.2,5142.378327,2654.61412,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2030,Jan-Mar,3967.15,5792.001073,2989.964343,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2030,Apr-Jun,4005.45,5847.918707,3018.830313,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2030,Jul-Sep,4106.7,5995.742739,3095.140483,Main Chhatarpur Road,28.46927854,77.18721771
Main Chhatarpur Road,Moderate,Main Chhatarpur Road,2030,Oct-Dec,4148.85,6057.281336,3126.908124,Main Chhatarpur Road,28.46927854,77.18721771
Main Rajapuri Road,Moderate,Main Rajapuri Road,2024,Jan-Mar,4323.4,5953.700464,3683.964981,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2024,Apr-Jun,4362.2,6007.131463,3717.026423,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2024,Jul-Sep,4465.55,6149.453465,3805.090859,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2024,Oct-Dec,4488.25,6180.713353,3824.433507,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2025,Jan-Mar,4803.64,6615.033006,4093.177023,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2025,Apr-Jun,4913.96,6766.953308,4187.180588,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2025,Jul-Sep,4918.38,6773.040036,4190.946866,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2025,Oct-Dec,4936.7,6798.26828,4206.557321,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2026,Jan-Mar,2704.8,3724.7465,2304.757478,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2026,Apr-Jun,2749,3785.613771,2342.420255,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2026,Jul-Sep,2814.3,3875.53759,2398.062322,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2026,Oct-Dec,2828.5,3895.092234,2410.162129,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2027,Jan-Mar,2982.7,4107.439139,2541.5558,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2027,Apr-Jun,3024.4,4164.863692,2577.08833,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2027,Jul-Sep,3111.9,4285.358855,2651.646996,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2027,Oct-Dec,3181.5,4381.204151,2710.953089,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2028,Jan-Mar,3293.3,4535.162543,2806.217762,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2028,Apr-Jun,3365.8,4635.001393,2867.994942,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2028,Jul-Sep,3443.3,4741.725681,2934.032617,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2028,Oct-Dec,3546.1,4883.290285,3021.628398,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2029,Jan-Mar,3672.2,5056.941029,3129.078087,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2029,Apr-Jun,3790.1,5219.299655,3229.540564,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2029,Jul-Sep,3909.3,5383.448495,3331.110769,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2029,Oct-Dec,4022.1,5538.783975,3427.227541,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2030,Jan-Mar,4323.4,5953.700464,3683.964981,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2030,Apr-Jun,4362.2,6007.131463,3717.026423,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2030,Jul-Sep,4465.55,6149.453465,3805.090859,Main Rajapuri Road,28.60732098,77.05895259
Main Rajapuri Road,Moderate,Main Rajapuri Road,2030,Oct-Dec,4488.25,6180.713353,3824.433507,Main Rajapuri Road,28.60732098,77.05895259
Mandi Road,Moderate,Mandi Road,2024,Jan-Mar,4334.3,5672.211601,3165.77041,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2024,Apr-Jun,4368.9,5717.491928,3191.042231,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2024,Jul-Sep,4464.15,5842.143695,3260.61278,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2024,Oct-Dec,4493.25,5880.226283,3281.867405,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2025,Jan-Mar,4754.14,6221.6478,3472.421322,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2025,Apr-Jun,4801.34,6283.417495,3506.896177,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2025,Jul-Sep,4804.55,6287.618358,3509.240759,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2025,Oct-Dec,4849.93,6347.006255,3542.386287,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2026,Jan-Mar,2640.6,3455.700333,1928.692832,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2026,Apr-Jun,2695.8,3527.939468,1969.010883,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2026,Jul-Sep,2767.2,3621.379218,2021.161405,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2026,Oct-Dec,2809.6,3676.867248,2052.130342,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2027,Jan-Mar,2986.7,3908.634471,2181.484088,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2027,Apr-Jun,3031.7,3967.52507,2214.352064,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2027,Jul-Sep,3115.8,4077.585056,2275.778659,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2027,Oct-Dec,3197.2,4184.111605,2335.233176,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2028,Jan-Mar,3312.8,4335.39501,2419.667354,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2028,Apr-Jun,3389.4,4435.639896,2475.615953,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2028,Jul-Sep,3484.4,4559.964493,2545.003903,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2028,Oct-Dec,3594.4,4703.91929,2625.347844,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2029,Jan-Mar,3724.2,4873.78595,2720.153695,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2029,Apr-Jun,3832.7,5015.777727,2799.402037,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2029,Jul-Sep,3959.6,5181.849216,2892.089729,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2029,Oct-Dec,4064.4,5318.998877,2968.635593,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2030,Jan-Mar,4334.3,5672.211601,3165.77041,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2030,Apr-Jun,4368.9,5717.491928,3191.042231,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2030,Jul-Sep,4464.15,5842.143695,3260.61278,Mandi Road,28.46881356,77.15443231
Mandi Road,Moderate,Mandi Road,2030,Oct-Dec,4493.25,5880.226283,3281.867405,Mandi Road,28.46881356,77.15443231
Mayur Vihar,High,Mayur Vihar,2024,Jan-Mar,10677.57,13321.493,8035.616586,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2024,Apr-Jun,10878.5,13572.17622,8186.830434,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2024,Jul-Sep,11017.98,13746.19351,8291.798868,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2024,Oct-Dec,11048.46,13784.22081,8314.737195,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2025,Jan-Mar,11537.03,14393.76791,8682.420216,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2025,Apr-Jun,12047.74,15030.9372,9066.765132,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2025,Jul-Sep,12079.3,15070.31192,9090.516235,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2025,Oct-Dec,12471.98,15560.22525,9386.035339,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2026,Jan-Mar,10104.93,12607.05894,7604.665023,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2026,Apr-Jun,9879.09,12325.29764,7434.704662,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2026,Jul-Sep,9952.37,12416.72284,7489.852976,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2026,Oct-Dec,10341.87,12902.66876,7782.978909,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2027,Jan-Mar,10200.44,12726.21861,7676.542964,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2027,Apr-Jun,9979.51,12450.5831,7510.277721,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2027,Jul-Sep,9966.68,12434.57621,7500.62225,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2027,Oct-Dec,10178.86,12699.29509,7660.302508,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2028,Jan-Mar,10214.87,12744.22169,7687.402546,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2028,Apr-Jun,10237.59,12772.5675,7704.500931,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2028,Jul-Sep,10148.87,12661.87913,7637.73294,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2028,Oct-Dec,10306.66,12858.74024,7756.480926,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2029,Jan-Mar,10502.33,13102.86101,7903.736257,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2029,Apr-Jun,10658.25,13297.38909,8021.076938,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2029,Jul-Sep,10776.41,13444.80724,8110.000584,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2029,Oct-Dec,10839.89,13524.00582,8157.773714,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2030,Jan-Mar,10677.57,13321.493,8035.616586,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2030,Apr-Jun,10878.5,13572.17622,8186.830434,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2030,Jul-Sep,11017.98,13746.19351,8291.798868,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar,High,Mayur Vihar,2030,Oct-Dec,11048.46,13784.22081,8314.737195,Mayur Vihar,28.6098427,77.2926378
Mayur Vihar 1,Moderate,Mayur Vihar 1,2024,Jan-Mar,11968.73,14895.92212,9041.6572,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2024,Apr-Jun,11976.99,14906.20227,9047.897135,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2024,Jul-Sep,12249,15244.73775,9253.384365,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2024,Oct-Dec,12270.44,15271.42133,9269.580998,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2025,Jan-Mar,12271.01,15272.13074,9270.011599,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2025,Apr-Jun,12551.89,15621.70555,9482.199581,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2025,Jul-Sep,12681.79,15783.37519,9580.331235,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2025,Oct-Dec,13175.5,16397.83184,9953.29951,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2026,Jan-Mar,10789.08,13427.76514,8150.502423,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2026,Apr-Jun,10741.54,13368.59828,8114.588806,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2026,Jul-Sep,10934.18,13608.35224,8260.116765,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2026,Oct-Dec,11056.97,13761.17299,8352.87724,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2027,Jan-Mar,11117.96,13837.07931,8398.951525,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2027,Apr-Jun,11025.59,13722.11839,8329.171534,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2027,Jul-Sep,10801.43,13443.13558,8159.832107,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2027,Oct-Dec,10968.73,13651.35214,8286.217216,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2028,Jan-Mar,11051.85,13754.80079,8349.009388,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2028,Apr-Jun,11163.59,13893.86904,8433.422252,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2028,Jul-Sep,11015.73,13709.84693,8321.722895,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2028,Oct-Dec,11247.18,13997.90265,8496.56948,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2029,Jan-Mar,11622.04,14464.44215,8779.753712,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2029,Apr-Jun,11603.88,14441.84076,8766.034922,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2029,Jul-Sep,11813.15,14702.29192,8924.125848,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2029,Oct-Dec,11973.48,14901.83383,9045.24554,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2030,Jan-Mar,11968.73,14895.92212,9041.6572,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2030,Apr-Jun,11976.99,14906.20227,9047.897135,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2030,Jul-Sep,12249,15244.73775,9253.384365,Mayur Vihar 1,28.6178531,77.2934255
Mayur Vihar 1,Moderate,Mayur Vihar 1,2030,Oct-Dec,12270.44,15271.42133,9269.580998,Mayur Vihar 1,28.6178531,77.2934255
Mehrauli,Moderate,Mehrauli,2024,Jan-Mar,4323.14,5446.021565,3200.296748,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2024,Apr-Jun,4366.8,5501.021704,3232.616996,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2024,Jul-Sep,4312.01,5432.000686,3192.057528,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2024,Oct-Dec,4380.84,5518.708418,3243.010406,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2025,Jan-Mar,4683.5,5899.980569,3467.060937,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2025,Apr-Jun,4782,6024.064713,3539.977667,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2025,Jul-Sep,4532.31,5709.520857,3355.13931,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2025,Oct-Dec,4425.24,5574.640763,3275.878455,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2026,Jan-Mar,4318.18,5439.773267,3196.625002,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2026,Apr-Jun,4307.87,5426.785373,3188.992805,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2026,Jul-Sep,4166.72,5248.973425,3084.503502,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2026,Oct-Dec,4291.66,5406.365028,3176.993006,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2027,Jan-Mar,4248.79,5352.360082,3145.257572,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2027,Apr-Jun,4239.3,5340.405173,3138.232397,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2027,Jul-Sep,4203.68,5295.533323,3111.863931,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2027,Oct-Dec,4284.26,5397.042971,3171.514998,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2028,Jan-Mar,4245.44,5348.139961,3142.777663,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2028,Apr-Jun,4208.34,5301.4037,3115.313596,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2028,Jul-Sep,4136.38,5210.75299,3062.043668,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2028,Oct-Dec,4088.12,5149.958058,3026.318172,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2029,Jan-Mar,4244.59,5347.069184,3142.148433,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2029,Apr-Jun,4314.74,5435.43977,3194.078469,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2029,Jul-Sep,4268.78,5377.542234,3160.055597,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2029,Oct-Dec,4341.77,5469.490474,3214.088004,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2030,Jan-Mar,4323.14,5446.021565,3200.296748,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2030,Apr-Jun,4366.8,5501.021704,3232.616996,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2030,Jul-Sep,4312.01,5432.000686,3192.057528,Mehrauli,28.5218262,77.1783232
Mehrauli,Moderate,Mehrauli,2030,Oct-Dec,4380.84,5518.708418,3243.010406,Mehrauli,28.5218262,77.1783232
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2024,Jan-Mar,4860.94,6201.092179,3517.768421,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2024,Apr-Jun,4917.81,6273.641133,3558.924142,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2024,Jul-Sep,4956.7,6323.253035,3587.068084,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2024,Oct-Dec,4969.41,6339.467158,3596.266065,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2025,Jan-Mar,4881.63,6227.486374,3532.741374,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2025,Apr-Jun,4948.68,6313.021935,3581.264165,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2025,Jul-Sep,4952.69,6318.137485,3584.166124,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2025,Oct-Dec,4864.94,6206.194972,3520.663144,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2026,Jan-Mar,4035.57,5148.169195,2920.464088,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2026,Apr-Jun,4001.37,5104.540318,2895.714209,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2026,Jul-Sep,3980.46,5077.86547,2880.582045,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2026,Oct-Dec,4040.71,5154.726284,2924.183807,Mehrauli Badarpur Road,28.51473212,77.23065427
Mehrauli Badarpur Road,Moderate,Mehrauli Badarpur Road,2027,Jan-Mar,4140.38,5281.875118,2996.313062,Mehrauli Badarpur Road,28.51473212,77.23065427
